,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
33,Never Felt A Love Like This (with Hook N Sling) [feat. Dotan],"['Galantis', 'Hook N Sling', 'Dotan']",0.0304,0.58,215388,0.804,0.00359,9,0.105,-4.618,1,0.0279,126.005,4,0.137,0.9456,0.9456,0.1559,Happy
34,The Other Side (from Trolls World Tour),"['SZA', 'Justin Timberlake']",0.00277,0.76,188187,0.607,0.0,7,0.132,-6.274,1,0.0964,105.979,4,0.709,-0.9472,-0.9472,0.6901,Happy
35,No One Compares To You,['Jack & Jack'],0.123,0.703,184080,0.748,0.0,1,0.0642,-6.047,1,0.0435,111.943,4,0.625,-0.9609,-0.9609,0.6058,Happy
36,Blinding Lights,['The Weeknd'],0.00147,0.513,201573,0.796,0.000209,1,0.0938,-4.075,1,0.0629,171.017,4,0.345,-0.4434,-0.4434,0.3361,Happy
37,Tangerine Skies,['Declan J Donovan'],0.0578,0.756,192000,0.815,2e-05,6,0.387,-5.122,1,0.046,120.002,4,0.927,0.9788,0.9788,0.9466,Happy
38,Hold You Tonight (with Chris Lane),"['Gryffin', 'Chris Lane']",0.102,0.467,219354,0.795,0.0,11,0.264,-3.6,1,0.0687,163.837,4,0.472,-0.9822,-0.9822,0.4524,Happy
39,Big Plans,"[""Why Don't We""]",0.0668,0.693,179930,0.604,0.0,11,0.114,-5.279,1,0.0427,75.014,4,0.651,0.9982,0.9982,0.671,Happy
40,I'll Wait,"['Kygo', 'Sasha Sloan']",0.148,0.611,215361,0.651,1.84e-05,1,0.105,-6.973,1,0.0587,122.983,4,0.357,0.9463,0.9463,0.3759,Happy
41,Way Less Sad,['AJR'],0.00843,0.701,206108,0.547,0.0,2,0.0987,-8.238,1,0.0483,140.015,4,0.4,-0.9997,-0.9997,0.38,Happy
42,Dancing in the Moonlight (feat. NEIMY),"['Jubël', 'NEIMY']",0.27,0.659,164010,0.617,0.0,11,0.187,-5.862,0,0.0649,119.858,4,0.187,0.989,0.989,0.2068,Happy
43,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),"['Martin Garrix', 'Macklemore', 'Fall Out Boy']",0.179,0.661,163805,0.723,1.23e-05,5,0.14,-6.976,0,0.0566,113.778,4,0.316,0.9644,0.9644,0.3353,Happy
44,Somebody To You,['The Vamps'],0.0587,0.526,185098,0.818,0.0,3,0.333,-5.952,1,0.0358,171.96,4,0.896,0.9961,0.9961,0.9159,Happy
45,Friends,['Ella Henderson'],0.198,0.747,178299,0.537,1.26e-05,10,0.18,-5.76,1,0.0413,97.056,4,0.453,0.9838,0.9838,0.4727,Happy
46,Freedom,"['Kygo', 'Zak Abel']",0.127,0.715,198635,0.635,0.0,7,0.0862,-6.591,1,0.0791,112.887,4,0.39,0.9992,0.9992,0.41,Happy
47,Broke Boy,['Malia Civetz'],0.164,0.796,172569,0.694,0.0,8,0.0703,-3.979,1,0.234,98.005,4,0.847,-0.8074,-0.8074,0.8309,Happy
48,Body Back (feat. Maia Wright),"['Gryffin', 'Maia Wright']",0.0948,0.686,214634,0.83,1.33e-06,8,0.182,-4.437,1,0.0369,123.032,4,0.486,0.9854,0.9854,0.5057,Happy
49,Lasting Lover,"['Sigala', 'James Arthur']",0.197,0.676,218359,0.786,0.0,1,0.0943,-4.529,1,0.0478,125.983,4,0.483,0.9968,0.9968,0.5029,Happy
50,Good Vibes,"['HRVY', 'Matoma']",0.274,0.558,170280,0.877,0.0,10,0.162,-3.392,1,0.145,99.988,4,0.762,0.996,0.996,0.7819,Happy
51,Keep You Mine,"['NOTD', 'SHY Martin']",0.267,0.81,174761,0.788,0.000172,10,0.196,-3.663,1,0.0447,135.991,4,0.845,-0.9712,-0.9712,0.8256,Happy
52,Orphans,['Coldplay'],0.0258,0.503,197533,0.808,0.00149,11,0.557,-5.051,0,0.0451,107.973,4,0.282,0.9737,0.9737,0.3015,Happy
53,Call You Mine (feat. Bebe Rexha),"['The Chainsmokers', 'Bebe Rexha']",0.225,0.591,217653,0.702,0.0,7,0.414,-5.59,1,0.0289,104.003,4,0.501,0.9303,0.9303,0.5196,Happy
54,Glorious,['Ella Henderson'],0.155,0.756,184800,0.54,0.0,6,0.0551,-5.456,1,0.125,108.274,4,0.642,0.999,0.999,0.662,Happy
55,Somebody,['Dagny'],0.00178,0.721,194373,0.763,0.000238,5,0.0945,-4.748,1,0.0382,117.981,4,0.436,-0.9536,-0.9536,0.4169,Happy
56,Just Friends,['Virginia To Vegas'],0.156,0.793,168947,0.714,0.0,7,0.136,-7.562,1,0.193,100.036,4,0.794,0.991,0.991,0.8138,Happy
57,Selfish Love (with Selena Gomez),"['DJ Snake', 'Selena Gomez']",0.0206,0.723,168649,0.646,0.352,5,0.0994,-7.973,0,0.102,110.971,4,0.443,-0.895,-0.895,0.4251,Happy
58,All You Need To Know (feat. Calle Lehmann),"['Gryffin', 'SLANDER', 'Calle Lehmann']",0.00968,0.513,238459,0.788,0.0,0,0.11,-4.629,1,0.0364,139.987,4,0.234,0.9192,0.9192,0.2524,Happy
59,I Forgot That You Existed,['Taylor Swift'],0.298,0.664,170640,0.316,2.03e-06,5,0.0812,-10.345,1,0.519,92.875,4,0.541,0.975,0.975,0.5605,Happy
60,Take Care of You,['Ella Henderson'],0.141,0.66,194235,0.667,5.26e-05,11,0.107,-6.87,1,0.0474,114.901,4,0.452,0.9971,0.9971,0.4719,Happy
61,Dance with Me (feat. Thomas Rhett & Young Thug),"['Diplo', 'Thomas Rhett', 'Young Thug']",0.0264,0.73,170158,0.792,0.0,6,0.101,-5.33,0,0.13,99.039,4,0.745,0.8536,0.8536,0.7621,Happy
62,Say My Name,"['Dimitri Vegas & Like Mike', 'Regard', 'Dimitri Vegas']",0.0703,0.729,159536,0.788,0.0,10,0.115,-4.832,0,0.0908,118.039,4,0.857,0.9799,0.9799,0.8766,Happy
63,Fake A Smile,"['Alan Walker', 'salem ilese']",0.212,0.447,168118,0.553,0.0,0,0.165,-4.817,1,0.0322,149.877,4,0.252,0.9442,0.9442,0.2709,Happy
64,Be Okay (with HRVY),"['R3HAB', 'HRVY']",0.0179,0.73,141600,0.558,0.0,8,0.128,-6.535,1,0.0786,100.066,4,0.618,0.9839,0.9839,0.6377,Happy
65,Don't Start Now,['Dua Lipa'],0.0125,0.794,183290,0.793,0.0,11,0.0952,-4.521,0,0.0842,123.941,4,0.677,-0.9797,-0.9797,0.6574,Happy
66,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","['24kGoldn', 'Justin Bieber', 'J Balvin', 'iann dior']",0.151,0.721,192745,0.745,1.24e-06,7,0.372,-3.508,0,0.0366,90.988,4,0.699,0.9878,0.9878,0.7188,Happy
67,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,"['SHAUN', 'Conor Maynard', 'Sam Feldt']",0.269,0.737,192453,0.747,0.0,10,0.219,-4.818,1,0.0323,105.943,4,0.447,0.5383,0.5383,0.4578,Happy
68,Fly Away,['Tones And I'],0.217,0.806,178157,0.513,0.0,4,0.217,-6.208,1,0.0685,124.988,4,0.503,-0.7839,-0.7839,0.4873,Happy
69,My Way (Steve Aoki & Aloe Blacc),"['Steve Aoki', 'Aloe Blacc']",0.11,0.585,197647,0.82,0.0,10,0.134,-4.428,1,0.0774,169.895,4,0.396,-0.9919,-0.9919,0.3762,Happy
70,Rain On Me (with Ariana Grande),"['Lady Gaga', 'Ariana Grande']",0.021,0.672,182200,0.855,0.0,9,0.323,-3.764,1,0.0397,123.056,4,0.646,0.9997,0.9997,0.666,Happy
71,Sweet & Sour (feat. Lauv & Tyga),"['Jawsh 685', 'Lauv', 'Tyga']",0.092,0.827,163228,0.73,1.35e-05,1,0.258,-5.324,1,0.0934,95.003,4,0.679,0.9836,0.9836,0.6987,Happy
72,DANCE,"['CLMD', 'Tungevaag']",0.0263,0.766,174448,0.548,1.81e-06,7,0.21,-7.834,1,0.0373,122.012,4,0.552,0.9057,0.9057,0.5701,Happy
73,ily (i love you baby) (Topic Remix) [feat. Emilee],"['Surf Mesa', 'Topic', 'Emilee']",0.000679,0.797,156960,0.791,0.00751,11,0.0678,-4.198,1,0.0432,126.004,4,0.589,0.9982,0.9982,0.609,Happy
74,"F Is For Friends (with Becky G & Tainy) - Music From ""Sponge On The Run"" Movie","['Trevor Daniel', 'Becky G', 'Tainy']",0.0981,0.829,171097,0.692,0.0,0,0.199,-4.619,1,0.105,99.999,4,0.79,,,0.79,Happy
75,Weekend Vibe,['Jubël'],0.00912,0.688,166909,0.742,1.37e-06,5,0.186,-6.363,1,0.0496,110.026,4,0.74,0.8725,0.8725,0.7574,Happy
76,In Betweenin',['AUSTN'],0.18,0.705,192046,0.824,0.0,2,0.0901,-4.825,1,0.0347,146.999,4,0.925,0.9792,0.9792,0.9446,Happy
77,Dynamite,['BTS'],0.0112,0.746,199054,0.765,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,0.737,0.9946,0.9946,0.7569,Happy
78,Never Seen the Rain,['Tones And I'],0.44,0.485,200756,0.461,0.0,9,0.232,-5.646,1,0.0444,87.009,4,0.324,-0.9582,-0.9582,0.3048,Happy
79,Good as Hell (feat. Ariana Grande) - Remix,"['Lizzo', 'Ariana Grande']",0.298,0.668,159011,0.892,0.0,5,0.735,-3.001,0,0.0645,95.927,4,0.478,0.2887,0.2887,0.4838,Happy
80,Vacation,['Dirty Heads'],0.0431,0.739,209142,0.754,0.0,8,0.0999,-5.034,1,0.035,150.017,4,0.793,0.977,0.977,0.8125,Happy
81,Beautiful People (feat. Khalid),"['Ed Sheeran', 'Khalid']",0.124,0.64,197867,0.648,0.0,5,0.0802,-8.113,0,0.187,92.977,4,0.548,0.9084,0.9084,0.5662,Happy
82,I Found You,"['Cash Cash', 'Andy Grammer']",0.0714,0.646,167308,0.761,0.0,1,0.222,-2.557,1,0.0385,129.916,4,0.472,-0.9652,-0.9652,0.4527,Happy
83,September Song,['JP Cooper'],0.0545,0.623,220291,0.654,0.0,0,0.0838,-5.675,0,0.0372,95.921,4,0.401,0.9584,0.9584,0.4202,Happy
84,I Love Me,['Demi Lovato'],0.00261,0.664,203672,0.561,0.0,6,0.0764,-7.031,1,0.0495,150.093,4,0.713,0.9984,0.9984,0.733,Happy
85,Polaroid,"['Jonas Blue', 'Liam Payne', 'Lennon Stella']",0.293,0.652,193377,0.897,0.0,7,0.0722,-4.481,0,0.036,114.033,4,0.475,0.9765,0.9765,0.4945,Happy
86,Perfect to Me,['Anne-Marie'],0.0889,0.604,197853,0.546,0.0,8,0.0734,-5.691,1,0.151,179.847,4,0.402,0.947,0.947,0.4209,Happy
87,My Way,['Aloe Blacc'],0.0436,0.619,210227,0.557,0.0,10,0.112,-7.461,1,0.0433,74.007,4,0.378,-0.9915,-0.9915,0.3582,Happy
88,Little Bit Of Love,['JP Cooper'],0.0636,0.659,195452,0.801,0.0,7,0.341,-4.234,1,0.0435,105.991,4,0.334,0.9993,0.9993,0.354,Happy
89,Be Kind,['Zak Abel'],0.068,0.929,181516,0.67,0.0,8,0.318,-3.977,1,0.0488,120.935,4,0.938,0.9983,0.9983,0.958,Happy
90,Bigger Than,"['Justin Jesso', 'Seeb']",0.151,0.421,208013,0.669,0.0,4,0.635,-4.724,1,0.127,175.788,4,0.326,0.9477,0.9477,0.345,Happy
91,Do The Damn Thing,"['Hot Chelle Rae', 'Chord Overstreet', 'Levi']",0.0105,0.754,152696,0.642,0.0,5,0.354,-6.572,1,0.0796,173.983,4,0.428,-0.9979,-0.9979,0.408,Happy
92,At Least I Had Fun,"['Martin Jensen', 'RANI']",0.198,0.794,170614,0.706,0.0,5,0.0536,-6.066,0,0.0382,116.032,4,0.908,0.993,0.993,0.9279,Happy
93,The Best Days (feat. Tabitha),"['Sam Feldt', 'Karma Child', 'Tabitha']",0.0863,0.667,161944,0.827,0.0,11,0.0565,-5.631,1,0.0368,107.95,4,0.573,0.9962,0.9962,0.5929,Happy
94,Dive,"['Hot Shade', 'Mike Perry', 'Chris James']",0.00515,0.654,164490,0.787,0.0,4,0.144,-4.999,1,0.0502,123.978,4,0.409,-0.9788,-0.9788,0.3894,Happy
95,What I Like About You (feat. Theresa Rex),"['Jonas Blue', 'Theresa Rex']",0.289,0.46,220396,0.8,6.16e-06,1,0.121,-3.584,1,0.05,102.46,4,0.553,-0.8471,-0.8471,0.5361,Happy
96,Sunday Smile,['Jake Troth'],0.541,0.686,208644,0.654,0.0,11,0.111,-6.73,1,0.0472,124.647,4,0.395,0.8473,0.8473,0.4119,Happy
97,Head & Heart (feat. MNEK),"['Joel Corry', 'MNEK']",0.168,0.734,166028,0.874,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,0.905,0.9473,0.9473,0.9239,Happy
98,Sing It With Me,"['JP Cooper', 'Astrid S']",0.0744,0.54,201199,0.793,0.0,5,0.354,-4.379,1,0.0493,112.219,4,0.399,0.9941,0.9941,0.4189,Happy
99,Let Me Move You - From the Netflix film Work It,['Sabrina Carpenter'],0.0112,0.624,147071,0.628,0.0191,4,0.0814,-6.582,0,0.0408,114.556,4,0.772,0.9825,0.9825,0.7916,Happy
