,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
43,Paradise (feat. Dermot Kennedy),"['MEDUZA', 'Dermot Kennedy']",0.0689,0.632,167903,0.595,0.0,8,0.209,-7.644,0,0.0401,124.114,4,0.435,0.5855,0.5855,0.4467,Happy
44,Nervous,['Nick Jonas'],0.0602,0.599,175028,0.605,0.0,2,0.138,-7.133,1,0.241,163.969,4,0.45,0.9833,0.9833,0.4697,Happy
45,Nice To Meet Ya,['Niall Horan'],0.0119,0.591,158805,0.841,0.0,4,0.395,-4.351,0,0.0304,109.034,4,0.392,0.9979,0.9979,0.412,Happy
46,Lasting Lover,"['Sigala', 'James Arthur']",0.197,0.676,218359,0.786,0.0,1,0.0943,-4.529,1,0.0478,125.983,4,0.483,0.9968,0.9968,0.5029,Happy
47,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),"['Miley Cyrus', 'Stevie Nicks']",0.0291,0.681,220636,0.737,7.16e-06,4,0.0856,-5.246,0,0.0384,109.95,4,0.278,0.9878,0.9878,0.2978,Happy
48,Lose Somebody,"['Kygo', 'OneRepublic']",0.344,0.58,199549,0.586,0.0,1,0.0755,-6.883,1,0.0357,147.988,4,0.507,0.9976,0.9976,0.527,Happy
49,BED,"['Joel Corry', 'RAYE', 'David Guetta']",0.0142,0.671,178088,0.782,0.00221,6,0.333,-4.593,1,0.0341,123.989,4,0.618,0.9755,0.9755,0.6375,Happy
50,Glad You Exist,['Dan + Shay'],0.235,0.748,144533,0.551,0.0,11,0.119,-6.12,1,0.0349,103.953,4,0.66,0.9707,0.9707,0.6794,Happy
51,Conversations in the Dark - John Legend vs. David Guetta,"['John Legend', 'David Guetta']",0.245,0.572,210236,0.742,0.0,8,0.108,-4.589,0,0.0347,127.19,4,0.376,0.9345,0.9345,0.3947,Happy
52,Dance with Me (feat. Thomas Rhett & Young Thug),"['Diplo', 'Thomas Rhett', 'Young Thug']",0.0264,0.73,170158,0.792,0.0,6,0.101,-5.33,0,0.13,99.039,4,0.745,0.8536,0.8536,0.7621,Happy
53,Bang!,['AJR'],0.0183,0.74,170858,0.516,0.0,1,0.0558,-6.233,0,0.0507,139.918,4,0.698,0.8181,0.8181,0.7144,Happy
54,Little Bit of Love,['Tom Grennan'],0.0833,0.689,226268,0.706,0.0,1,0.105,-4.48,0,0.0312,106.52,4,0.623,0.9973,0.9973,0.6429,Happy
55,Better Days,['OneRepublic'],0.235,0.626,144530,0.726,0.0,5,0.304,-5.015,1,0.0376,89.132,4,0.257,0.9941,0.9941,0.2769,Happy
56,Share That Love (feat. G-Eazy),"['Lukas Graham', 'G-Eazy']",0.162,0.715,172399,0.658,0.0,11,0.0742,-4.304,0,0.106,158.024,4,0.795,0.963,0.963,0.8143,Happy
57,Fly Away,['Tones And I'],0.223,0.805,178157,0.515,0.0,4,0.238,-6.201,1,0.0915,124.969,4,0.488,-0.7839,-0.7839,0.4723,Happy
58,Close To You (with Andy Grammer),"['R3HAB', 'Andy Grammer']",0.0886,0.76,186261,0.605,2.09e-06,9,0.157,-8.119,1,0.0984,114.996,4,0.371,0.8009,0.8009,0.387,Happy
59,Fiel,"['Los Legendarios', 'Wisin', 'Jhay Cortez']",0.407,0.849,261667,0.701,0.0,6,0.112,-4.407,0,0.06,98.005,4,0.505,-0.9926,-0.9926,0.4851,Happy
60,OK Not To Be OK,"['Marshmello', 'Demi Lovato']",0.0172,0.743,159863,0.837,0.0,1,0.0743,-5.025,0,0.0649,103.072,4,0.263,0.9019,0.9019,0.281,Happy
61,The Best Days (feat. Tabitha),"['Sam Feldt', 'Karma Child', 'Tabitha']",0.0863,0.667,161944,0.827,0.0,11,0.0565,-5.631,1,0.0368,107.95,4,0.573,0.9962,0.9962,0.5929,Happy
62,Never Seen the Rain,['Tones And I'],0.44,0.485,200756,0.461,0.0,9,0.232,-5.646,1,0.0444,87.009,4,0.324,-0.9582,-0.9582,0.3048,Happy
63,The Business,['Tiësto'],0.414,0.798,164000,0.62,0.0192,8,0.112,-7.079,0,0.232,120.031,4,0.235,0.9654,0.9654,0.2543,Happy
64,Head & Heart (feat. MNEK),"['Joel Corry', 'MNEK']",0.168,0.734,166028,0.874,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,0.905,0.9473,0.9473,0.9239,Happy
65,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"['Riton', 'Nightcrawlers', 'Mufasa & Hypeman', 'Dopamine']",0.0076,0.824,169153,0.862,0.000132,2,0.303,-3.424,1,0.126,122.98,4,0.801,0.9357,0.9357,0.8197,Happy
66,On Me (feat. Ava Max),"['Thomas Rhett', 'Kane Brown', 'Ava Max']",0.0119,0.548,164683,0.721,0.0,8,0.216,-4.466,1,0.0472,177.918,4,0.594,0.9868,0.9868,0.6137,Happy
67,I Found You,['Andy Grammer'],0.0945,0.728,151734,0.701,2.08e-05,1,0.181,-6.58,1,0.0406,137.97,4,0.413,-0.9485,-0.9485,0.394,Happy
68,Rasputin,"['Majestic', 'Boney M.']",0.00364,0.758,186210,0.913,6.92e-05,6,0.193,-2.926,0,0.113,128.04,4,0.658,0.9918,0.9918,0.6778,Happy
69,Together,['Sia'],0.0132,0.521,205208,0.877,0.0806,7,0.0929,-5.444,1,0.0683,180.007,4,0.199,-0.9982,-0.9982,0.179,Happy
70,Higher Love,"['Kygo', 'Whitney Houston']",0.0154,0.693,228267,0.678,6.05e-06,8,0.101,-7.159,1,0.0324,103.952,4,0.404,0.9996,0.9996,0.424,Happy
71,My Head & My Heart,['Ava Max'],0.0697,0.614,174760,0.934,0.0,9,0.121,-3.709,0,0.07,116.001,4,0.436,0.9536,0.9536,0.4551,Happy
72,Floating Through Space,"['Sia', 'David Guetta']",0.00172,0.575,177801,0.844,0.0,6,0.114,-4.89,0,0.072,104.914,4,0.277,0.9944,0.9944,0.2969,Happy
73,Courage to Change,['Sia'],0.0927,0.307,292656,0.606,0.0,11,0.357,-5.567,0,0.0347,78.828,4,0.11,0.9982,0.9982,0.13,Happy
