,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
12,I Try,['Macy Gray'],0.313,0.593,239440,0.642,0.000582,2,0.0804,-7.284,1,0.0299,76.403,4,0.736,0.9797,0.9797,0.7556,Aroused
13,How Long Will I Love You - Bonus Track,['Ellie Goulding'],0.295,0.512,154435,0.304,0.000622,0,0.118,-9.19,1,0.0318,126.078,5,0.172,0.9984,0.9984,0.192,Aroused
14,Kiss from a Rose,['Seal'],0.684,0.584,288427,0.533,0.0,10,0.306,-7.11,0,0.0305,131.745,3,0.224,0.9895,0.9895,0.2438,Aroused
15,I'll Stand by You,"['Pretenders', 'Bob Clearmountain']",0.3,0.438,240760,0.606,4.49e-06,7,0.0754,-6.549,1,0.0305,133.822,4,0.266,-0.5819,-0.5819,0.2544,Aroused
16,Chasing Cars,['Snow Patrol'],0.209,0.563,267933,0.592,5.08e-05,9,0.132,-4.571,1,0.0276,104.016,4,0.136,-0.3814,-0.3814,0.1284,Aroused
17,My Girl,['The Temptations'],0.635,0.572,165000,0.418,0.0,0,0.0961,-10.738,1,0.0349,104.566,4,0.694,0.9547,0.9547,0.7131,Aroused
18,Turn Me On,['Norah Jones'],0.869,0.57,154640,0.172,1.14e-06,10,0.114,-10.897,1,0.0344,84.948,3,0.521,0.802,0.802,0.537,Aroused
19,Wonderful Tonight,['Eric Clapton'],0.672,0.569,222627,0.287,0.0599,7,0.224,-11.843,1,0.0266,95.426,4,0.463,0.9917,0.9917,0.4828,Aroused
20,Out Of Reach,['Gabrielle'],0.503,0.51,196987,0.48,0.0,11,0.106,-6.567,1,0.0452,182.862,4,0.496,-0.4939,-0.4939,0.4861,Aroused
21,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",['Aerosmith'],0.165,0.383,298760,0.662,0.0,2,0.248,-5.162,1,0.0333,121.154,4,0.138,,,0.138,Aroused
22,Unchained Melody,['The Righteous Brothers'],0.512,0.349,215853,0.326,0.00144,0,0.665,-10.749,1,0.0286,98.888,3,0.297,0.9905,0.9905,0.3168,Aroused
23,You Are So Beautiful,['Joe Cocker'],0.918,0.376,162973,0.119,0.0321,1,0.156,-17.643,1,0.0431,122.679,4,0.0752,0.9962,0.9962,0.0951,Aroused
24,Time After Time,['Cyndi Lauper'],0.512,0.728,241160,0.454,1.39e-06,0,0.0831,-9.281,1,0.0278,130.368,4,0.323,-0.913,-0.913,0.3047,Aroused
25,Say You Won't Let Go,['James Arthur'],0.695,0.358,211467,0.557,0.0,10,0.0902,-7.398,1,0.059,85.043,4,0.494,0.9924,0.9924,0.5138,Aroused
26,Put Your Records On,['Corinne Bailey Rae'],0.167,0.739,215360,0.511,1.34e-06,9,0.133,-7.844,1,0.0362,96.038,4,0.542,0.9958,0.9958,0.5619,Aroused
27,Iris,['The Goo Goo Dolls'],0.00133,0.291,289907,0.79,5.61e-06,11,0.0811,-5.683,0,0.0363,155.667,3,0.513,-0.5343,-0.5343,0.5023,Aroused
28,When You Say Nothing At All,['Ronan Keating'],0.166,0.567,258227,0.452,1.2e-06,7,0.0869,-10.647,1,0.023,86.969,4,0.352,0.9969,0.9969,0.3719,Aroused
29,It's All Coming Back to Me Now - Radio Version,['Céline Dion'],0.723,0.365,329667,0.51,0.0,0,0.0946,-8.146,1,0.0543,174.949,4,0.326,0.9978,0.9978,0.346,Aroused
30,Take My Breath Away,['Berlin'],0.448,0.578,264213,0.477,0.00031,1,0.124,-8.119,1,0.0228,95.892,4,0.511,0.9782,0.9782,0.5306,Aroused
31,Warwick Avenue,['Duffy'],0.339,0.493,226387,0.59,0.0,0,0.121,-5.814,0,0.0392,169.908,4,0.502,0.9163,0.9163,0.5203,Aroused
32,(Everything I Do) I Do It For You,['Bryan Adams'],0.0752,0.52,393640,0.363,1.13e-05,1,0.0609,-12.655,1,0.0286,131.224,4,0.273,0.9798,0.9798,0.2926,Aroused
33,Perfect Duet (Ed Sheeran & Beyoncé),"['Ed Sheeran', 'Beyoncé']",0.779,0.587,259550,0.299,0.0,8,0.123,-7.365,1,0.0263,94.992,3,0.356,0.9983,0.9983,0.376,Aroused
34,Wherever You Will Go,['The Calling'],0.0392,0.551,209360,0.696,0.0,2,0.127,-6.192,1,0.0265,112.024,4,0.354,0.966,0.966,0.3733,Aroused
35,Truly Madly Deeply,['Savage Garden'],0.403,0.555,277267,0.698,0.0,0,0.0851,-8.874,1,0.0287,168.12,4,0.816,0.9966,0.9966,0.8359,Aroused
36,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",['Amy Winehouse'],0.744,0.772,233733,0.371,0.0,5,0.167,-5.743,0,0.0348,96.574,4,0.684,0.9933,0.9933,0.7039,Aroused
37,Can't Help Falling in Love,"['Elvis Presley', 'The Jordanaires']",0.938,0.395,182467,0.307,9.87e-05,2,0.103,-13.508,1,0.0277,100.011,3,0.341,0.9894,0.9894,0.3608,Aroused
38,Every Breath You Take - Remastered 2003,['The Police'],0.543,0.82,253250,0.452,0.00294,1,0.0701,-9.796,1,0.0348,117.401,4,0.74,-0.0951,-0.0951,0.7381,Aroused
39,Hero,['Enrique Iglesias'],0.147,0.555,264240,0.638,2.31e-05,7,0.107,-5.555,1,0.0418,151.933,4,0.149,0.9423,0.9423,0.1678,Aroused
40,We Belong Together,['Mariah Carey'],0.0264,0.84,201400,0.476,0.0,0,0.0865,-7.918,1,0.0629,139.987,4,0.767,-0.9722,-0.9722,0.7476,Aroused
41,Careless Whisper,['George Michael'],0.232,0.583,302600,0.545,0.0,2,0.133,-11.698,0,0.0351,153.25,4,0.8,0.9649,0.9649,0.8193,Aroused
42,Because of You,['Kelly Clarkson'],0.254,0.583,219493,0.584,0.0,5,0.123,-5.362,0,0.0314,140.039,4,0.136,0.3209,0.3209,0.1424,Aroused
43,Ain't No Sunshine,['Bill Withers'],0.457,0.527,125093,0.415,1.72e-05,4,0.117,-11.451,0,0.122,78.169,4,0.515,-0.8191,-0.8191,0.4986,Aroused
44,Purple Rain,['Prince'],0.0353,0.367,520787,0.452,0.00228,10,0.689,-10.422,1,0.0307,113.066,4,0.189,0.9503,0.9503,0.208,Aroused
45,With Or Without You,['U2'],0.000128,0.546,295200,0.485,0.318,2,0.0939,-9.424,1,0.027,109.913,4,0.106,0.0974,0.0974,0.1079,Aroused
46,Bleeding Love,['Leona Lewis'],0.192,0.635,262693,0.647,0.0,5,0.154,-5.864,1,0.0366,104.058,4,0.201,0.9966,0.9966,0.2209,Aroused
47,Eternal Flame,['The Bangles'],0.525,0.526,238027,0.358,0.0,4,0.0942,-7.239,0,0.0243,78.989,3,0.399,0.9757,0.9757,0.4185,Aroused
48,I Want to Know What Love Is - 2008 Remaster,['Foreigner'],0.17,0.48,295480,0.529,4.27e-06,6,0.257,-7.825,1,0.0275,81.527,4,0.469,1.0,1.0,0.489,Aroused
49,When a Man Loves a Woman - 2000 Remaster,['Percy Sledge'],0.0981,0.526,175693,0.436,7.69e-06,1,0.118,-6.02,1,0.0232,96.903,3,0.286,,,0.286,Aroused
50,No One,['Alicia Keys'],0.03,0.649,253813,0.552,6.47e-06,1,0.111,-5.419,0,0.0292,89.969,4,0.158,-0.8857,-0.8857,0.1403,Aroused
51,Total Eclipse of the Heart,['Bonnie Tyler'],0.205,0.428,270547,0.644,0.0,8,0.119,-7.582,1,0.0628,129.432,4,0.113,0.991,0.991,0.1328,Aroused
52,Sexual Healing,['Marvin Gaye'],0.0943,0.8,236693,0.418,0.000203,8,0.0759,-17.007,1,0.0668,94.381,4,0.727,0.998,0.998,0.747,Aroused
53,Angels - 2004 Mix,['Robbie Williams'],0.142,0.393,267414,0.601,1.88e-05,4,0.13,-6.075,1,0.0298,150.039,4,0.306,0.9996,0.9996,0.326,Aroused
54,"My Heart Will Go On - Love Theme from ""Titanic""",['Céline Dion'],0.732,0.428,280000,0.276,5.33e-06,4,0.117,-11.729,1,0.0312,99.195,1,0.0382,,,0.0382,Aroused
55,I Will Always Love You,['Dolly Parton'],0.96,0.446,176093,0.142,0.00114,9,0.101,-13.498,1,0.0335,135.724,4,0.156,0.9982,0.9982,0.176,Aroused
56,Let It Go,['James Bay'],0.818,0.546,260533,0.311,1.65e-05,1,0.107,-10.396,1,0.0288,147.464,4,0.246,-0.7368,-0.7368,0.2313,Aroused
57,Endless Love,"['Lionel Richie', 'Diana Ross']",0.484,0.439,265613,0.338,0.00042,10,0.188,-10.108,1,0.0252,93.573,4,0.216,0.9964,0.9964,0.2359,Aroused
58,Last Request,['Paolo Nutini'],0.241,0.605,220413,0.704,0.0,5,0.137,-6.564,1,0.0476,80.925,4,0.4,0.9724,0.9724,0.4194,Aroused
59,"Oh, Pretty Woman",['Roy Orbison'],0.725,0.608,176933,0.582,0.0,9,0.0854,-9.734,1,0.0355,127.297,4,0.952,0.9982,0.9982,0.972,Aroused
60,I'll Be There,['The Jackson 5'],0.585,0.52,237347,0.493,6.39e-06,5,0.599,-8.052,1,0.0257,93.695,4,0.295,0.9981,0.9981,0.315,Aroused
61,Heaven,['Bryan Adams'],0.059,0.269,243360,0.572,1.3e-06,9,0.123,-7.361,0,0.0278,69.83,4,0.364,0.9955,0.9955,0.3839,Aroused
62,Nothing Compares 2 U,"[""Sinéad O'Connor""]",0.0425,0.511,280040,0.574,2.33e-05,5,0.105,-7.016,1,0.0273,119.917,4,0.161,-0.8625,-0.8625,0.1437,Aroused
63,It Must Be Love,['Madness'],0.383,0.538,200120,0.521,6.77e-05,7,0.188,-7.332,1,0.0334,147.13,4,0.621,0.999,0.999,0.641,Aroused
64,Somethin' Stupid,"['Frank Sinatra', 'Nancy Sinatra']",0.753,0.262,162493,0.328,0.0,4,0.227,-12.897,1,0.0376,207.074,4,0.533,0.9874,0.9874,0.5527,Aroused
65,I Have Nothing,['Whitney Houston'],0.576,0.541,289160,0.401,0.0,0,0.164,-10.499,1,0.0365,152.943,3,0.24,0.9895,0.9895,0.2598,Aroused
66,A Thousand Miles,['Vanessa Carlton'],0.273,0.488,237440,0.833,0.0,11,0.192,-3.876,1,0.0387,94.841,4,0.257,-0.7392,-0.7392,0.2422,Aroused
67,Never Too Much,['Luther Vandross'],0.125,0.734,230467,0.586,0.0,2,0.0367,-11.866,1,0.129,109.933,4,0.762,0.9973,0.9973,0.7819,Aroused
68,You Make It Real,['James Morrison'],0.242,0.317,211400,0.57,0.0,0,0.145,-5.331,1,0.0324,84.253,4,0.322,-0.8785,-0.8785,0.3044,Aroused
69,I Say a Little Prayer,['Aretha Franklin'],0.51,0.601,212107,0.419,0.000732,9,0.141,-10.59,1,0.0325,133.205,4,0.478,0.9982,0.9982,0.498,Aroused
70,(Sittin' On) the Dock of the Bay,['Otis Redding'],0.724,0.484,166827,0.312,1.65e-06,2,0.0601,-13.522,1,0.0535,205.981,4,0.598,0.7606,0.7606,0.6132,Aroused
71,Can You Feel the Love Tonight,['Elton John'],0.867,0.309,241280,0.275,0.000408,10,0.11,-12.612,1,0.0332,123.865,4,0.161,0.9889,0.9889,0.1808,Aroused
72,Without You,['Mariah Carey'],0.323,0.576,213667,0.526,2.01e-06,6,0.0548,-8.524,1,0.0325,122.06,4,0.147,0.7476,0.7476,0.162,Aroused
73,Killing Me Softly With His Song,['Roberta Flack'],0.727,0.476,286920,0.381,0.0,5,0.0614,-10.238,0,0.0342,121.948,4,0.33,-0.9984,-0.9984,0.31,Aroused
74,I Swear,['All-4-One'],0.235,0.532,259853,0.407,0.0,6,0.117,-9.658,0,0.0233,83.207,4,0.23,0.9477,0.9477,0.249,Aroused
75,Be My Baby,['The Ronettes'],0.17,0.51,159760,0.619,1.06e-06,4,0.0664,-12.806,1,0.037,129.482,4,0.823,0.9504,0.9504,0.842,Aroused
76,"You're The First, The Last, My Everything",['Barry White'],0.000706,0.639,206760,0.597,0.0298,5,0.0777,-10.574,1,0.0302,130.214,4,0.879,0.9815,0.9815,0.8986,Aroused
77,For Once In My Life,['Stevie Wonder'],0.301,0.566,170600,0.482,0.0,6,0.269,-13.047,1,0.0411,109.046,4,0.856,0.994,0.994,0.8759,Aroused
78,You to Me Are Everything,['The Real Thing'],0.179,0.595,208840,0.921,0.0,0,0.812,-7.329,1,0.0987,102.35,4,0.937,0.9889,0.9889,0.9568,Aroused
79,Mandy,['Barry Manilow'],0.373,0.325,197733,0.421,1.03e-06,10,0.126,-8.859,1,0.0278,104.146,4,0.39,0.852,0.852,0.407,Aroused
80,Just Be,['Paloma Faith'],0.886,0.561,277840,0.136,0.0,5,0.133,-9.651,1,0.0471,119.558,3,0.3,-0.9863,-0.9863,0.2803,Aroused
81,Ordinary People,['John Legend'],0.928,0.521,281307,0.134,0.0,10,0.0838,-13.969,1,0.066,95.185,4,0.356,0.9549,0.9549,0.3751,Aroused
82,She's Always a Woman,['Billy Joel'],0.797,0.292,201373,0.324,0.000473,3,0.12,-11.996,1,0.0346,176.631,3,0.384,0.8176,0.8176,0.4004,Aroused
83,Don't Dream It's Over,['Crowded House'],0.0246,0.443,238363,0.732,2.09e-05,8,0.0675,-6.748,1,0.0408,80.769,4,0.489,-0.99,-0.99,0.4692,Aroused
84,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",['John Mayer'],0.771,0.315,263573,0.296,0.0,5,0.702,-13.262,1,0.0315,173.509,4,0.435,,,0.435,Aroused
85,Lay Me Down - Single Version,['Sam Smith'],0.916,0.459,219045,0.179,0.0,4,0.121,-10.931,1,0.038,127.867,4,0.273,0.9598,0.9598,0.2922,Aroused
86,Saving All My Love for You,['Whitney Houston'],0.593,0.636,238467,0.264,4.22e-05,6,0.275,-14.567,0,0.0263,99.304,3,0.264,0.9965,0.9965,0.2839,Aroused
87,Babylon,['David Gray'],0.0598,0.737,265667,0.543,0.01,8,0.103,-10.403,1,0.0374,112.016,4,0.256,0.4735,0.4735,0.2655,Aroused
88,Fast Car,['Tracy Chapman'],0.313,0.711,296800,0.292,0.0,4,0.131,-15.523,0,0.037,103.951,4,0.194,0.9821,0.9821,0.2136,Aroused
89,Save Tonight,['Eagle-Eye Cherry'],8.14e-05,0.547,242733,0.707,0.000149,0,0.285,-8.74,1,0.0338,119.576,4,0.654,0.992,0.992,0.6738,Aroused
90,True - Single Edit,['Spandau Ballet'],0.459,0.742,329147,0.533,0.148,0,0.064,-9.098,1,0.0288,97.395,4,0.391,,,0.391,Aroused
91,I'll Make Love To You,['Boyz II Men'],0.103,0.559,236760,0.49,0.0,2,0.099,-8.06,1,0.0247,142.447,3,0.202,0.9966,0.9966,0.2219,Aroused
92,Take Me Home,['Jess Glynne'],0.292,0.558,265382,0.451,0.0,9,0.101,-6.163,1,0.0388,150.008,4,0.238,0.6089,0.6089,0.2502,Aroused
93,Run,['Stephen Fretwell'],0.0655,0.484,273987,0.474,0.00147,7,0.0403,-12.421,1,0.037,119.527,4,0.368,0.9856,0.9856,0.3877,Aroused
94,Shallow,"['Lady Gaga', 'Bradley Cooper']",0.371,0.572,215733,0.385,0.0,7,0.231,-6.362,1,0.0308,95.799,4,0.323,0.6786,0.6786,0.3366,Aroused
95,Back for Good - Radio Mix,['Take That'],0.31,0.601,242267,0.504,0.0,5,0.137,-9.761,1,0.0284,78.986,4,0.564,0.9853,0.9853,0.5837,Aroused
96,How Do I Live,['LeAnn Rimes'],0.128,0.577,266973,0.462,0.0,2,0.0822,-7.989,1,0.0279,128.303,4,0.258,0.4203,0.4203,0.2664,Aroused
97,Drops of Jupiter (Tell Me),['Train'],0.153,0.481,259933,0.638,0.0,0,0.154,-5.862,1,0.0276,79.064,4,0.497,0.987,0.987,0.5167,Aroused
98,You're Still The One,['Shania Twain'],0.476,0.556,212560,0.513,0.0,3,0.237,-7.201,1,0.029,133.803,4,0.665,0.9953,0.9953,0.6849,Aroused
99,You And Me,['Lifehouse'],0.114,0.459,195493,0.427,0.0,7,0.168,-7.734,1,0.0267,139.902,3,0.354,0.9301,0.9301,0.3726,Aroused
