,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
27,Boulevard,['Swaine Delgado'],0.215,0.644,177739,0.519,0.26,5,0.16,-8.645,1,0.0306,119.965,4,0.253,-0.8971,-0.8971,0.2351,Happy
28,HIT EM WHERE IT HURTS,['PawPaw Rod'],0.126,0.78,165499,0.721,0.00235,6,0.078,-6.371,1,0.214,178.036,4,0.824,-0.9002,-0.9002,0.806,Happy
29,Stunnin',"['Curtis Waters', 'Harm Franklin']",0.329,0.906,144013,0.604,0,11,0.255,-8.332,0,0.0746,99.996,4,0.899,0.9799,0.9799,0.9186,Happy
30,"1,000,000 X Better","['Griff', 'HONNE']",0.629,0.746,191739,0.775,0.000548,0,0.0622,-7.871,1,0.122,120.009,4,0.594,-0.9749,-0.9749,0.5745,Happy
31,Purple Hat,['Sofi Tukker'],0.331,0.777,178369,0.744,0.0073,9,0.088,-7.42,1,0.204,94.019,4,0.654,0.2732,0.2732,0.6595,Happy
32,Doses & Mimosas,['Cherub'],0.114,0.775,323253,0.655,0.00016,5,0.035,-7.333,1,0.102,114.503,4,0.346,-0.9962,-0.9962,0.3261,Happy
33,Serotonin,['girl in red'],0.0123,0.58,182426,0.788,1.84E-05,2,0.368,-4.714,1,0.259,148.992,4,0.72,-0.9712,-0.9712,0.7006,Happy
34,Tangerine,['Glass Animals'],0.114,0.845,200584,0.583,0.000536,9,0.1,-5.948,0,0.0773,149.941,4,0.842,0.9961,0.9961,0.8619,Happy
35,One More (feat. Nile Rodgers),"['SG Lewis', 'Nile Rodgers']",0.00668,0.722,196183,0.784,5.31E-06,5,0.467,-4.662,0,0.0819,119.988,4,0.768,0.7081,0.7081,0.7822,Happy
36,Back To My Bed,['Elderbrook'],0.313,0.771,202107,0.729,0.00452,4,0.236,-7.554,1,0.0372,124.047,4,0.689,0.925,0.925,0.7075,Happy
37,Bodies,"['The Knocks', 'MUNA']",0.032,0.584,209293,0.599,0,11,0.0481,-4.243,1,0.0342,112.048,4,0.634,-0.9856,-0.9856,0.6143,Happy
38,Are You Bored Yet? (feat. Clairo),"['Wallows', 'Clairo']",0.156,0.682,178000,0.683,2.32E-05,8,0.273,-6.444,0,0.0287,120.023,4,0.64,0.8971,0.8971,0.6579,Happy
39,Monte Carlo,['Remi Wolf'],0.084,0.797,143793,0.625,0,8,0.222,-4.893,1,0.0518,145.008,4,0.883,0.9953,0.9953,0.9029,Happy
40,Glitter,['BENEE'],0.0863,0.801,180147,0.589,0,7,0.162,-5.157,1,0.0485,116.934,4,0.58,0.966,0.966,0.5993,Happy
41,options,['again&again'],0.0875,0.764,149538,0.783,0,6,0.359,-4.692,1,0.07,130.028,4,0.873,-0.941,-0.941,0.8542,Happy
42,Sunday Best,['Surfaces'],0.183,0.878,158571,0.525,0,5,0.0714,-6.832,1,0.0578,112.022,4,0.694,0.9989,0.9989,0.714,Happy
43,Floating (feat. Khalid) [filous Remix],"['Alina Baraz', 'filous', 'Khalid']",0.472,0.757,200865,0.614,0,4,0.161,-6.828,1,0.126,90.523,4,0.616,0.9468,0.9468,0.6349,Happy
44,Daylight,"['Joji', 'Diplo']",0.00488,0.528,163906,0.749,9.60E-05,7,0.0949,-7.571,1,0.0479,163.944,4,0.729,-0.9583,-0.9583,0.7098,Happy
45,mas queso,['FLOYD WONDER'],0.000121,0.626,138424,0.895,0.0679,10,0.198,-4.359,0,0.0817,104.999,4,0.6,0.8625,0.8625,0.6172,Happy
46,Chemicals,['SG Lewis'],0.12,0.616,254871,0.854,0,11,0.322,-4.749,0,0.368,113.982,4,0.801,-0.5247,-0.5247,0.7905,Happy
47,Moon (And It Went Like),['Kid Francescoli'],0.288,0.662,390639,0.657,0.856,7,0.102,-10.002,1,0.0345,117.986,4,0.0584,0.9999,0.9999,0.0784,Happy
48,Smoke and Mirrors,['DOUBLECAMP'],0.051,0.745,191348,0.681,1.26E-06,4,0.314,-5.733,1,0.0803,149.962,4,0.91,0.9871,0.9871,0.9297,Happy
49,Weekend,['Clubhouse'],0.0948,0.921,188380,0.438,0.00271,6,0.37,-8.771,0,0.0442,98.972,4,0.596,0.9778,0.9778,0.6156,Happy
50,Yesterday,['Mel Blue'],0.0183,0.802,218205,0.58,0.0119,0,0.176,-6.412,1,0.155,114.988,4,0.179,-0.9959,-0.9959,0.1591,Happy
51,eighty-five,"['again&again', 'Atwood', 'Ryce', 'Colliding With Mars', 'Garrett.', 'planet girl']",0.09,0.71,192316,0.618,3.93E-05,11,0.141,-8.865,0,0.0598,94.995,4,0.797,-0.993,-0.993,0.7771,Happy
52,Big Love (with EARTHGANG & MNDR),"['Louis The Child', 'EARTHGANG', 'MNDR']",0.00498,0.669,167480,0.748,0,8,0.17,-3.218,1,0.106,87.012,4,0.373,0.9709,0.9709,0.3924,Happy
53,I Leave Again (Japanese Wallpaper Remix),"['Petit Biscuit', 'Shallou', 'Japanese Wallpaper']",0.214,0.555,207533,0.792,0.114,2,0.117,-5.715,1,0.0556,124.047,4,0.565,0.7423,0.7423,0.5798,Happy
54,Supalonely,"['BENEE', 'Gus Dapperton']",0.305,0.863,223480,0.631,3.04E-05,7,0.123,-4.689,1,0.0534,128.977,4,0.817,-0.9968,-0.9968,0.7971,Happy
55,Whatever You Want,['Kaptan'],0.29,0.682,200000,0.672,2.22E-06,2,0.117,-8.329,1,0.0268,118.97,4,0.723,0.9846,0.9846,0.7427,Happy
56,Borderline,['Tame Impala'],0.0406,0.621,237800,0.873,9.10E-06,5,0.0824,-3.067,0,0.0369,97.96,4,0.873,0.993,0.993,0.8929,Happy
57,Rushing Back,"['Flume', 'Vera Blue']",0.357,0.574,231663,0.612,0,0,0.158,-4.741,1,0.0781,136.046,3,0.368,0.9022,0.9022,0.386,Happy
58,Tokyo Drifting (with Denzel Curry),"['Glass Animals', 'Denzel Curry']",0.0816,0.708,217693,0.496,0.000109,8,0.102,-8.175,0,0.0496,128.914,4,0.412,0.9899,0.9899,0.4318,Happy
59,Make You Mine,['PUBLIC'],0.0128,0.606,232907,0.799,0,9,0.15,-4.452,1,0.0261,103.014,4,0.638,0.9652,0.9652,0.6573,Happy
60,Magic In The Hamptons (feat. Lil Yachty),"['Social House', 'Lil Yachty']",0.66,0.769,164640,0.479,0,1,0.0914,-5.339,1,0.0385,96.051,4,0.803,0.9126,0.9126,0.8213,Happy
61,Marigold,['Tommy Newport'],0.054,0.862,145395,0.856,6.80E-05,2,0.187,-4.862,1,0.147,114.002,4,0.782,-0.949,-0.949,0.763,Happy
62,Dollar,['Electric Guest'],0.47,0.799,208747,0.58,0.000183,0,0.154,-8.152,0,0.0891,95.039,4,0.601,0.9885,0.9885,0.6208,Happy
63,Needs,['Verzache'],0.189,0.813,177479,0.601,0.0002,11,0.426,-7.552,0,0.116,118.981,4,0.855,0.998,0.998,0.875,Happy
64,Good Day,['Surfaces'],0.691,0.936,181000,0.353,2.73E-05,11,0.133,-12.17,1,0.0458,124.964,4,0.863,0.9984,0.9984,0.883,Happy
65,Birthday,"['Disclosure', 'Kehlani', 'Syd']",0.0926,0.692,219520,0.728,4.58E-06,5,0.125,-8.686,0,0.0822,136.205,4,0.668,0.9805,0.9805,0.6876,Happy
66,OK,['Wallows'],0.0112,0.72,193293,0.625,0.0076,7,0.0999,-6.274,1,0.0362,102.006,4,0.818,0.9587,0.9587,0.8372,Happy
67,EARFQUAKE,"['Tyler, The Creator']",0.23,0.554,190067,0.498,5.98E-06,9,0.795,-8.866,1,0.0685,79.635,4,0.413,0.9507,0.9507,0.432,Happy
68,Can I Call You Tonight?,['Dayglow'],0.132,0.641,278769,0.842,0.91,9,0.419,-7.27,1,0.0292,129.98,4,0.5,0.8914,0.8914,0.5178,Happy
69,ABC,['박혜진 Park Hye Jin'],0.00366,0.778,242000,0.857,0.661,8,0.116,-7.037,0,0.0576,120.003,4,0.439,0.5994,0.5994,0.451,Happy
70,Group Therapy,['Elohim'],0.484,0.704,144130,0.815,7.85E-05,5,0.103,-3.6,1,0.283,183.877,4,0.907,-0.4696,-0.4696,0.8976,Happy
71,Nirvana,['ELLIANA'],0.321,0.479,266036,0.402,4.11E-05,4,0.116,-9.573,1,0.0311,134.035,4,0.153,-0.9582,-0.9582,0.1338,Happy
72,Youuu,['COIN'],0.0029,0.528,235267,0.619,0,2,0.291,-6.959,1,0.0282,102.951,4,0.0845,0.9621,0.9621,0.1037,Happy
73,Lose My Mind (feat. Mr Gabriel),['Jai Wolf'],0.00843,0.607,258547,0.775,0.492,3,0.305,-6.038,1,0.0399,140.019,4,0.506,-0.5014,-0.5014,0.496,Happy
74,Running Red Lights (feat. Rivers Cuomo & Pink Siifu),"['The Avalanches', 'Rivers Cuomo', 'Pink Siifu']",0.258,0.672,279613,0.684,0,2,0.393,-6.084,1,0.0235,100.51,4,0.664,0.9739,0.9739,0.6835,Happy
75,Acetone,['Landon Conrath'],0.423,0.61,202040,0.714,0.00128,3,0.126,-8.518,1,0.0475,157.964,4,0.454,0.989,0.989,0.4738,Happy
76,Imaginary Friends - St. Lucia Remix,"['Japanese Wallpaper', 'St. Lucia']",0.0696,0.587,266856,0.7,1.43E-05,6,0.0625,-6.893,0,0.219,186.029,4,0.451,,,0.451,Happy
77,Let Go Today,['Shoffy'],0.182,0.84,182400,0.193,0,8,0.173,-11.186,1,0.0696,99.99,4,0.204,0.8459,0.8459,0.2209,Happy
78,Potions,['Day Wave'],0.495,0.646,190061,0.705,4.77E-05,7,0.151,-5.816,1,0.0294,91.513,4,0.223,-0.9842,-0.9842,0.2033,Happy
79,Nothing,['SADBOii'],0.474,0.51,208500,0.666,0,7,0.0775,-7.008,1,0.0861,179.96,4,0.213,-0.3376,-0.3376,0.2062,Happy
80,Sanctuary,['Joji'],0.422,0.552,180019,0.65,0.000275,1,0.372,-7.199,1,0.128,167.788,4,0.316,0.9728,0.9728,0.3355,Happy
81,Nostalgic - filous Remix,"['A R I Z O N A', 'filous']",0.267,0.769,151430,0.666,0.0205,0,0.333,-4.859,1,0.193,103.777,4,0.285,0.9949,0.9949,0.3049,Happy
82,Deep Sea Diver,['The Foxies'],0.0747,0.644,274994,0.645,2.96E-05,0,0.109,-6.459,1,0.0336,89.979,4,0.485,0.9813,0.9813,0.5046,Happy
83,Everybody Wants To Be Loved,"['Yoke Lore', 'NVDES']",0.00235,0.656,213138,0.574,0.527,9,0.713,-7.66,0,0.0808,119.498,4,0.251,-0.5361,-0.5361,0.2403,Happy
84,Loser,['Mob Rich'],0.0548,0.547,145147,0.676,0.0117,1,0.0662,-5.169,1,0.15,173.965,4,0.729,0.9781,0.9781,0.7486,Happy
85,dancing around,['flor'],0.00765,0.726,235707,0.657,0.000248,10,0.0975,-7.066,0,0.0327,114.996,4,0.629,-0.6027,-0.6027,0.6169,Happy
86,Play Too Much,"['Kyle Dion', 'Duckwrth', 'UMI']",0.456,0.877,197205,0.452,4.37E-06,9,0.139,-5.773,0,0.0898,110.021,4,0.89,0.9882,0.9882,0.9098,Happy
87,Crashing (feat. Bahari),"['ILLENIUM', 'Bahari']",0.342,0.582,230000,0.681,0,5,0.186,-6.138,1,0.0458,95.995,4,0.273,0.9593,0.9593,0.2922,Happy
88,Summer,['Chloe Lilac'],0.282,0.639,178457,0.531,1.45E-06,4,0.111,-5.531,1,0.0277,112.926,4,0.318,0.683,0.683,0.3317,Happy
89,Trampoline (with ZAYN),"['SHAED', 'ZAYN']",0.56,0.619,184280,0.459,0,7,0.137,-5.782,0,0.0334,126.803,4,0.498,0.9767,0.9767,0.5175,Happy
90,Friends,"['Big Gigantic', 'Ashe']",0.187,0.667,238330,0.834,1.00E-06,5,0.0515,-4.205,0,0.13,95.015,4,0.674,0.9982,0.9982,0.694,Happy
91,Yasmin you will never hear this,['Mikey Mike'],0.793,0.416,208092,0.628,0,0,0.0774,-6.052,1,0.176,78.101,1,0.404,0.9991,0.9991,0.424,Happy
92,Pink & Blue - RAC Mix,"['Tycho', 'Saint Sinner', 'RAC']",0.131,0.671,217271,0.721,0.376,5,0.199,-7.378,1,0.0384,118.043,4,0.448,-0.9822,-0.9822,0.4284,Happy
93,Throwaway (with Clairo),"['SG Lewis', 'Clairo']",0.784,0.789,180000,0.49,0.000598,2,0.112,-6.588,1,0.0392,140.034,4,0.869,0.9901,0.9901,0.8888,Happy
94,Habit,['Still Woozy'],0.27,0.766,153857,0.402,0.0007,1,0.106,-11.155,1,0.107,125.107,4,0.466,0.9863,0.9863,0.4857,Happy
95,Stay With Me (feat. Jeremy Zucker),"['ayokay', 'Jeremy Zucker']",0.489,0.694,189787,0.695,0.000159,2,0.131,-6.612,1,0.0705,100.035,4,0.468,0.985,0.985,0.4877,Happy
96,I'm Good,['Wafia'],0.0236,0.738,217136,0.696,9.09E-05,1,0.338,-3.59,1,0.0305,101.989,4,0.892,0.999,0.999,0.912,Happy
97,Favorite Drug,['daydream Masi'],0.278,0.737,209000,0.721,1.24E-05,0,0.0919,-5.458,1,0.0541,100.038,4,0.353,0.9992,0.9992,0.373,Happy
98,Feels Like a Dream,['Emilee'],0.667,0.667,170400,0.486,0.00321,1,0.0492,-10.377,0,0.0351,199.729,4,0.928,0.9881,0.9881,0.9478,Happy
99,Real For You,['James Hersey'],0.132,0.65,181975,0.527,0,5,0.0902,-7.465,0,0.532,120.094,5,0.705,-0.068,-0.068,0.7036,Happy
100,The River,['AURORA'],0.102,0.569,217853,0.738,0.0117,2,0.0996,-5.739,1,0.0374,94.967,4,0.242,-0.9963,-0.9963,0.2221,Happy
101,Carousel,['Skylar Spence'],0.000519,0.731,251322,0.745,0.00167,1,0.0679,-5.846,1,0.0293,115.011,4,0.734,0.9561,0.9561,0.7531,Happy
102,Cold Blooded,['Jarami'],0.307,0.77,169184,0.688,0.026,5,0.102,-5.547,0,0.0362,114.99,4,0.51,0.9987,0.9987,0.53,Happy
103,Red Hearse,['Red Hearse'],0.0271,0.719,157215,0.707,0.00865,9,0.148,-8.217,1,0.266,197.942,4,0.071,-0.9219,-0.9219,0.0526,Happy
104,3 Nights,['Dominic Fike'],0.223,0.815,177667,0.518,0,7,0.104,-6.594,0,0.0897,151.891,4,0.877,0.6064,0.6064,0.8891,Happy
105,Just a Little Longer,['SHY Martin'],0.0559,0.85,206204,0.551,0,0,0.161,-7.197,1,0.0572,104.967,4,0.634,-0.9861,-0.9861,0.6143,Happy
106,Paper Cut,['Sophie Simmons'],0.459,0.92,188857,0.647,0.00855,0,0.0766,-8.553,1,0.119,105.011,4,0.259,0.9922,0.9922,0.2788,Happy
107,Dissolve,['Absofacto'],0.23,0.688,224661,0.582,0.000157,6,0.0663,-10.668,0,0.0542,85.486,4,0.872,0.7219,0.7219,0.8864,Happy
108,Warpaint,"['88rising', 'NIKI']",0.082,0.68,213788,0.658,0.0324,1,0.109,-5.356,1,0.0535,128.921,4,0.278,0.9648,0.9648,0.2973,Happy
109,It's Not Living (If It's Not With You),['The 1975'],0.000254,0.618,248336,0.837,0.000378,1,0.0618,-5.338,1,0.0304,121.227,4,0.526,-0.9605,-0.9605,0.5068,Happy
110,Peach,['Broods'],0.00856,0.687,255397,0.74,4.39E-05,5,0.259,-4.829,1,0.0403,111.01,4,0.243,-0.9062,-0.9062,0.2249,Happy
111,Don't You Give Up,['Dansu'],0.284,0.79,188963,0.468,0.00203,6,0.0735,-7.152,0,0.0534,98.014,4,0.606,0.9284,0.9284,0.6246,Happy
112,Better,"['SG Lewis', 'Clairo']",0.05,0.699,193762,0.583,0.00029,6,0.091,-9.731,0,0.0357,109.001,4,0.484,0.9982,0.9982,0.504,Happy
113,Goodie Bag,['Still Woozy'],0.82,0.701,146390,0.529,0.00113,7,0.249,-12.242,0,0.147,138.216,4,0.577,0.5086,0.5086,0.5872,Happy
114,Crush,['Tessa Violet'],0.0302,0.91,216267,0.401,0.000159,1,0.0801,-9.552,1,0.0855,135.994,4,0.824,0.9966,0.9966,0.8439,Happy
115,The City (with Quinn XCII),"['Louis The Child', 'Quinn XCII']",0.121,0.531,186046,0.675,0,0,0.327,-3.281,1,0.33,177.953,4,0.799,0.9836,0.9836,0.8187,Happy
116,Groceries,['Mallrat'],0.13,0.686,217285,0.539,1.94E-05,0,0.116,-8.623,1,0.0348,115.983,4,0.186,0.9305,0.9305,0.2046,Happy
117,Be Real,"['Rasmus Faber', 'Metaxas']",0.653,0.786,226223,0.581,0.00144,2,0.0693,-9.401,1,0.0773,99.995,4,0.687,-0.1022,-0.1022,0.685,Happy
118,Freaking Out,['A R I Z O N A'],0.121,0.661,199635,0.684,0.00503,6,0.157,-6.611,1,0.0512,125.06,4,0.371,-0.9962,-0.9962,0.3511,Happy
119,The Reason,['Chelsea Cutler'],0.0991,0.654,184667,0.606,5.57E-05,2,0.31,-8.576,1,0.0717,90.058,4,0.358,0.7876,0.7876,0.3738,Happy
120,If You're Over Me,['Years & Years'],0.0615,0.647,189000,0.853,0,8,0.062,-4.516,1,0.0904,103.846,4,0.618,-0.7549,-0.7549,0.6029,Happy
121,Body,"['Loud Luxury', 'Brando']",0.0476,0.752,163216,0.764,9.44E-05,1,0.0543,-4.399,1,0.038,121.958,4,0.582,0.9948,0.9948,0.6019,Happy
122,I Wanna Know,"['RL Grime', 'Daya']",0.501,0.432,206727,0.85,6.59E-06,10,0.203,-4.417,1,0.0771,82.607,4,0.109,0.9936,0.9936,0.1289,Happy
123,Heatwave (feat. More Giraffes),"['MELVV', 'More Giraffes']",0.379,0.678,174947,0.43,4.57E-05,3,0.359,-5.646,1,0.0752,95.006,4,0.411,-0.3415,-0.3415,0.4042,Happy
124,Just Friends,"['Hayden James', 'Boy Matthews']",0.105,0.639,238991,0.685,0,9,0.143,-4.571,0,0.049,110.041,4,0.363,0.9974,0.9974,0.3829,Happy
125,Forget to Forget,['SHY Martin'],0.0732,0.918,155351,0.602,1.94E-05,1,0.417,-8.891,1,0.0603,110.996,4,0.81,-0.9266,-0.9266,0.7915,Happy
126,I'll Be There,"['King Henry', 'Sasha Sloan']",0.241,0.519,263708,0.536,0.00011,11,0.114,-6.471,0,0.0806,124.042,4,0.297,-0.9837,-0.9837,0.2773,Happy
127,Don’t Lose Your Cool,['Louis Mattrs'],0.0488,0.636,215910,0.765,4.92E-05,8,0.244,-5.338,0,0.0471,100.008,4,0.345,0.9963,0.9963,0.3649,Happy
128,Toluca Lake - Imad Remix,"['Tep No', 'Imad']",0.139,0.669,180005,0.667,0.00139,2,0.122,-9.275,1,0.0549,120.045,4,0.176,,,0.176,Happy
129,Feel Like,"['Andrey Azizov', 'Chloe Gendrow']",0.165,0.363,174400,0.545,0,5,0.0842,-8.474,0,0.105,103.765,3,0.335,0.9884,0.9884,0.3548,Happy
130,Want You,"['Rynx', 'Miranda Glory']",0.0757,0.559,217800,0.857,0.000426,11,0.115,-5.455,1,0.0409,100.004,4,0.264,-0.9394,-0.9394,0.2452,Happy
131,Deep Breaths,"['Lookas', 'Cal']",0.0469,0.72,182373,0.913,0.000314,6,0.175,-2.665,0,0.0382,103.021,4,0.603,0.9923,0.9923,0.6228,Happy
132,Say Hi,"['Codeko', 'Austin Mahone']",0.02,0.315,207143,0.689,0,11,0.148,-4.751,0,0.125,78.057,4,0.266,0.9965,0.9965,0.2859,Happy
