,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
57,Do U?,['Ownglow'],0.244,0.311,282743,0.691,0.88,7,0.11,-10.934,0,0.0701,173.949,4,0.113,,,0.113,Energised
58,City Angels,"['Mitekiss', 'Milo Merah', 'RSWT']",0.0225,0.592,274675,0.579,0.00938,8,0.186,-7.127,0,0.0729,174.018,4,0.154,,,0.154,Energised
59,Escape,"['Hyukari', 'Moon Jelly']",0.0313,0.4,251110,0.797,1.35e-05,2,0.645,-5.873,1,0.0798,173.18,4,0.231,0.9122,0.9122,0.2492,Energised
60,Late Night Jam - Lenzman Remix,"['Redeyes', 'Tyler Daley', 'Lenzman']",3.33e-05,0.63,322494,0.988,0.713,7,0.0478,-3.117,1,0.0551,172.026,4,0.108,,,0.108,Energised
61,Now or Never,"['Friction', 'Flava D', 'Charlotte Haining']",0.000129,0.53,215591,0.889,0.00433,11,0.0733,-5.705,1,0.0402,174.01,4,0.113,0.743,0.743,0.1279,Energised
62,Let It Slide,"['Kasra', 'Slay']",0.235,0.721,251030,0.92,0.0201,9,0.643,-4.958,1,0.153,86.987,4,0.544,0.9867,0.9867,0.5637,Energised
63,Follow Me - Blanke Remix,"['ShockOne', 'Blanke']",0.000436,0.518,265371,0.964,0.0195,1,0.637,-2.029,1,0.0877,175.035,4,0.559,-0.9538,-0.9538,0.5399,Energised
64,Lost Universe,"['Bert H', 'Elle Chante']",0.0276,0.564,428096,0.667,0.872,2,0.11,-6.352,0,0.0488,174.053,4,0.274,-0.9092,-0.9092,0.2558,Energised
65,Power,"['1991', 'BullySongs']",0.00123,0.465,234569,0.909,0.0689,5,0.0274,-1.219,0,0.0369,173.981,4,0.133,0.8807,0.8807,0.1506,Energised
66,Too Much,['SØL'],0.0228,0.534,213943,0.771,0.0358,0,0.082,-2.519,0,0.139,175.233,4,0.0818,-0.9038,-0.9038,0.0637,Energised
67,Wake Up Call,"['Deadline', 'Eloise Keeble']",0.11,0.287,248911,0.868,0.247,8,0.104,-5.207,1,0.0488,87.057,4,0.0729,-0.8504,-0.8504,0.0559,Energised
68,God of Ages,['Mohican Sun'],0.00901,0.348,252893,0.873,0.924,11,0.116,-6.828,0,0.0583,86.999,4,0.053,0.9999,0.9999,0.073,Energised
69,Driver,['Pendulum'],5.65e-05,0.4,209515,0.979,0.879,1,0.0631,-3.228,1,0.0822,173.92,4,0.202,-0.4767,-0.4767,0.1925,Energised
70,No Tomorrow,"['Camo & Krooked', 'Mefjus', 'Sophie Lindinger']",0.0116,0.322,271543,0.651,6.35e-06,1,0.14,-0.137,1,0.0333,86.351,4,0.168,-0.9163,-0.9163,0.1497,Energised
71,Overnight Express - Break Remix,"['Workforce', 'SP:MC', 'Break']",0.00106,0.753,319990,0.829,0.363,8,0.0546,-4.511,0,0.1,86.008,4,0.661,1.0,1.0,0.681,Energised
72,Wait 4 U,"['Machinedrum', 'Jesse Boykins III']",0.00147,0.619,244925,0.851,0.848,1,0.0768,-5.181,0,0.0539,174.019,4,0.496,0.7269,0.7269,0.5105,Energised
73,So Far Away,"['SØL', 'Alec Primavera']",0.00292,0.528,312686,0.918,0.0177,6,0.0859,-2.539,0,0.139,174.951,4,0.169,0.8916,0.8916,0.1868,Energised
74,Mumbles of Grace,['Winslow'],0.00129,0.691,337693,0.68,0.881,9,0.0767,-6.0,0,0.0828,172.017,4,0.655,0.9998,0.9998,0.675,Energised
75,Daydream,['WAVES'],0.108,0.621,294735,0.752,0.894,3,0.142,-7.333,1,0.0428,172.007,4,0.0395,,,0.0395,Energised
76,Hack It,"['K Motionz', 'Duskee']",0.0162,0.7,329302,0.927,0.000496,8,0.196,-3.434,1,0.126,85.987,4,0.196,0.9494,0.9494,0.215,Energised
77,Let Me Hold You,"['Netsky', 'Hybrid Minds']",0.367,0.458,202543,0.724,0.0,8,0.0912,-3.706,1,0.0478,172.79,4,0.18,0.7366,0.7366,0.1947,Energised
78,Shelter,['Flowidus'],4.16e-05,0.435,223526,0.892,0.306,10,0.492,-2.763,0,0.0373,173.876,4,0.168,-0.9976,-0.9976,0.148,Energised
79,Still,['Emperor'],0.0215,0.608,250465,0.932,0.887,1,0.253,-5.539,1,0.0655,172.033,4,0.374,0.4784,0.4784,0.3836,Energised
80,Rhythm Is Changing,"['High Contrast', 'LOWES']",0.00288,0.568,223017,0.939,0.802,7,0.0776,-4.207,1,0.0626,173.018,4,0.176,0.3612,0.3612,0.1832,Energised
81,Pleasure,['1991'],0.00105,0.431,200086,0.959,0.848,5,0.175,0.027,0,0.0609,174.037,4,0.37,-0.5754,-0.5754,0.3585,Energised
82,All For You,['Subsonic'],0.00385,0.268,246897,0.915,0.818,0,0.24,-3.676,0,0.0987,174.028,4,0.0883,0.9941,0.9941,0.1082,Energised
83,Hymn,"['Justin Hawkes', 'Audioscribe']",0.000227,0.496,298621,0.949,0.736,5,0.184,-2.841,0,0.061,174.026,4,0.07,-0.957,-0.957,0.0509,Energised
84,Still,['Emperor'],0.0215,0.614,250465,0.931,0.89,1,0.253,-5.539,1,0.0664,172.003,4,0.373,0.4784,0.4784,0.3826,Energised
85,Power,['Kove'],2.44e-05,0.476,201379,0.988,0.762,8,0.149,-2.396,0,0.0553,174.024,4,0.253,0.0,0.0,0.253,Energised
86,Cold Expanse,"['Artificial Intelligence', 'Makoto']",0.0516,0.425,278219,0.946,0.958,11,0.126,-6.498,1,0.0972,174.023,4,0.0775,0.9967,0.9967,0.0974,Energised
87,Letting Go,"['Audioscribe', 'Rhode']",0.0015,0.366,296243,0.937,0.234,10,0.0884,-2.492,1,0.0405,174.019,4,0.0373,0.8591,0.8591,0.0545,Energised
88,Never Be Alone,"['Deadline', 'Alexa Harley']",0.0474,0.476,213252,0.912,8.67e-05,11,0.0748,-1.305,0,0.0541,173.978,4,0.0934,0.9977,0.9977,0.1134,Energised
89,Tonight,['Fourward'],0.000355,0.314,244138,0.931,0.0151,8,0.074,-5.046,0,0.114,174.034,4,0.0479,0.9745,0.9745,0.0674,Energised
90,Because You Are You,['gyrofield'],0.117,0.597,333793,0.943,0.542,11,0.171,-3.169,1,0.104,174.01,4,0.273,0.7698,0.7698,0.2884,Energised
91,Hold Me,"['BCee', 'L.I.T.A.']",0.102,0.507,270445,0.687,0.000683,4,0.131,-5.219,0,0.0406,173.997,4,0.0855,0.9809,0.9809,0.1051,Energised
92,The Sound,['Harriet Jaxxon'],0.00298,0.504,259306,0.915,0.868,1,0.311,-3.286,1,0.0495,174.065,3,0.186,,,0.186,Energised
93,I See The Future In Your Eyes,['Netsky'],0.0143,0.365,255260,0.611,0.862,1,0.111,-7.795,1,0.0394,172.906,4,0.112,0.0,0.0,0.112,Energised
94,Lakota,"['Technimatic', 'A Little Sound']",0.0315,0.536,251553,0.786,1.96e-05,0,0.111,-3.718,0,0.0307,86.999,4,0.0386,-0.4588,-0.4588,0.0294,Energised
95,Back To You,['Ownglow'],0.162,0.61,264680,0.561,0.017,3,0.13,-8.562,0,0.04,86.994,4,0.0543,-0.8081,-0.8081,0.0381,Energised
96,"Tragedy, Humanity",['Justin Hawkes'],0.0124,0.578,367543,0.885,0.621,0,0.0728,-2.557,1,0.202,175.033,4,0.195,-0.9808,-0.9808,0.1754,Energised
97,Colours,"['Maduk', 'Diamond Eyes']",0.000716,0.37,273829,0.925,0.000302,7,0.142,-3.935,0,0.0436,174.998,4,0.119,0.8225,0.8225,0.1354,Energised
98,Bruises,['Fox Stevenson'],0.000385,0.45,220733,0.856,1.21e-05,11,0.604,-3.081,1,0.0734,174.096,4,0.361,-0.4871,-0.4871,0.3513,Energised
99,Moonpool,['Oakwite'],0.00581,0.482,281379,0.941,0.861,8,0.0701,-4.139,0,0.0748,174.075,4,0.116,,,0.116,Energised
