,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
22,Nonstop,['Drake'],0.0165,0.912,238614,0.412,0.0126,7,0.104,-8.074,1,0.123,154.983,4,0.423,0.9947,0.9947,0.4429,Energised
23,PRACTICE,['DaBaby'],0.0239,0.849,122587,0.536,0.0,1,0.126,-7.307,1,0.349,141.964,4,0.308,-0.994,-0.994,0.2881,Energised
24,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']",0.0631,0.904,227478,0.723,0.0,11,0.185,-5.224,0,0.26,145.013,4,0.835,-0.5266,-0.5266,0.8245,Energised
25,Up,['Cardi B'],0.0012,0.868,156945,0.795,0.0193,11,0.0461,-6.044,1,0.269,166.0,4,0.819,-0.9986,-0.9986,0.799,Energised
26,Show Stop,['REASON'],0.0755,0.751,179233,0.725,0.00102,8,0.12,-4.495,1,0.0397,129.977,4,0.544,-0.998,-0.998,0.524,Energised
27,VALENTINO,['24kGoldn'],0.199,0.746,179133,0.717,0.0,9,0.132,-4.841,0,0.179,150.964,4,0.523,0.9768,0.9768,0.5425,Energised
28,Opp Stoppa (feat. 21 Savage),"['YBN Nahmir', '21 Savage']",0.00734,0.829,135431,0.343,0.0,2,0.179,-4.937,0,0.102,78.035,4,0.312,0.8545,0.8545,0.3291,Energised
29,Money In The Grave (Drake ft. Rick Ross),"['Drake', 'Rick Ross']",0.101,0.831,205427,0.502,0.0,10,0.122,-4.045,0,0.046,100.541,4,0.101,0.0186,0.0186,0.1014,Energised
30,We Paid (feat. 42 Dugg),"['Lil Baby', '42 Dugg']",0.135,0.926,181929,0.542,0.0,1,0.0877,-5.064,1,0.293,135.14,4,0.564,0.102,0.102,0.566,Energised
31,Back In Blood (feat. Lil Durk),"['Pooh Shiesty', 'Lil Durk']",0.151,0.759,184490,0.538,0.0,8,0.126,-8.256,0,0.384,146.933,4,0.831,0.9878,0.9878,0.8508,Energised
32,Roll in Peace (feat. XXXTENTACION),"['Kodak Black', 'XXXTENTACION']",0.0306,0.747,213132,0.524,0.0,10,0.2,-6.807,0,0.245,140.053,4,0.363,0.3182,0.3182,0.3694,Energised
33,Going Bad (feat. Drake),"['Meek Mill', 'Drake']",0.259,0.889,180522,0.496,0.0,4,0.252,-6.365,0,0.0905,86.003,4,0.544,0.5719,0.5719,0.5554,Energised
34,Headshot (feat. Polo G & Fivio Foreign),"['Lil Tjay', 'Polo G', 'Fivio Foreign']",0.0758,0.809,144349,0.638,0.0,1,0.15,-7.268,0,0.257,117.982,4,0.392,-0.9451,-0.9451,0.3731,Energised
35,Suge,['DaBaby'],0.0608,0.876,163320,0.662,0.0,2,0.127,-6.482,0,0.426,75.445,4,0.844,0.9877,0.9877,0.8638,Energised
36,AP - Music from the film Boogie,['Pop Smoke'],0.152,0.751,171892,0.744,0.000568,1,0.252,-6.859,1,0.177,148.014,4,0.634,0.9468,0.9468,0.6529,Energised
37,Tap In,['Saweetie'],0.00576,0.954,139413,0.696,0.000498,10,0.0754,-7.117,0,0.204,100.036,4,0.432,-0.9961,-0.9961,0.4121,Energised
38,Moonwalking in Calabasas (feat. Blueface) - Remix,"['DDG', 'Blueface']",0.0614,0.928,170233,0.341,0.0,11,0.162,-10.196,0,0.103,129.966,4,0.745,0.8545,0.8545,0.7621,Energised
39,Who Want Smoke?,['Nardo Wick'],0.00159,0.689,152794,0.62,0.0,6,0.623,-7.684,1,0.295,75.488,4,0.452,-0.9962,-0.9962,0.4321,Energised
40,Baby Sitter (feat. Offset),"['DaBaby', 'Offset']",0.0219,0.852,157693,0.73,0.0,1,0.336,-5.803,1,0.0579,92.506,4,0.394,0.4145,0.4145,0.4023,Energised
41,Buss It (feat. Travis Scott),"['Erica Banks', 'Travis Scott']",0.0699,0.898,188963,0.529,0.0,9,0.536,-5.428,1,0.2,110.032,4,0.8,0.8545,0.8545,0.8171,Energised
42,Go Stupid,"['Polo G', 'Stunna 4 Vegas', 'NLE Choppa', 'Mike WiLL Made-It']",0.0277,0.92,165726,0.833,0.0,1,0.0596,-3.18,1,0.253,141.034,4,0.645,-0.999,-0.999,0.625,Energised
43,Whoopty,['CJ'],0.2,0.719,123263,0.648,0.0,3,0.127,-7.6,0,0.125,140.201,4,0.66,-0.9939,-0.9939,0.6401,Energised
44,Aim For The Moon (feat. Quavo),"['Pop Smoke', 'Quavo']",0.497,0.713,175756,0.605,3.46e-06,11,0.115,-7.487,1,0.107,142.025,4,0.432,0.959,0.959,0.4512,Energised
45,Case Closed,"['Young Dolph', 'Key Glock']",0.0183,0.886,227912,0.722,2.35e-05,6,0.0826,-5.185,0,0.198,144.042,4,0.51,-0.998,-0.998,0.49,Energised
46,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),"['A$AP Ferg', 'Nicki Minaj', 'MadeinTYO']",0.0618,0.808,144973,0.676,2.68e-06,4,0.11,-4.902,1,0.223,144.018,4,0.0763,-0.7506,-0.7506,0.0613,Energised
47,Missiles (feat. Trippie Redd),"['Lil Gnar', 'Trippie Redd']",0.0696,0.797,154462,0.713,0.0,2,0.0694,-4.384,1,0.279,130.059,4,0.464,0.9363,0.9363,0.4827,Energised
48,Isis,"['Joyner Lucas', 'Logic']",0.234,0.918,236000,0.837,0.0,1,0.227,-6.792,1,0.255,120.017,4,0.855,-0.7538,-0.7538,0.8399,Energised
49,Ric Flair Drip (& Metro Boomin),"['Offset', 'Metro Boomin']",0.149,0.88,172800,0.428,5.07e-05,9,0.114,-8.28,1,0.206,100.007,4,0.333,-0.9523,-0.9523,0.314,Energised
50,Masterpiece,['DaBaby'],0.0299,0.781,181714,0.726,0.0,0,0.093,-4.213,1,0.0836,139.988,4,0.436,-0.9985,-0.9985,0.416,Energised
51,DNA.,['Kendrick Lamar'],0.00454,0.638,185947,0.523,0.0,1,0.0842,-6.664,1,0.357,139.913,4,0.422,-0.9754,-0.9754,0.4025,Energised
52,"Never Recover (Lil Baby & Gunna, Drake)","['Lil Baby', 'Gunna', 'Drake']",0.0677,0.753,194732,0.686,0.0,1,0.193,-5.415,0,0.284,132.055,4,0.886,-0.9824,-0.9824,0.8664,Energised
53,24 (feat. Lil Baby),"['Money Man', 'Lil Baby']",0.146,0.868,182857,0.638,0.0565,2,0.0931,-7.746,1,0.0736,126.03,4,0.459,0.102,0.102,0.461,Energised
54,Need It,"['Migos', 'YoungBoy Never Broke Again']",0.0313,0.852,195681,0.745,0.0,11,0.0824,-3.667,0,0.171,148.007,4,0.897,-0.9818,-0.9818,0.8774,Energised
55,Plain Jane,['A$AP Ferg'],0.0651,0.797,173600,0.844,0.0,11,0.087,-5.482,1,0.275,170.142,4,0.52,-0.9941,-0.9941,0.5001,Energised
56,Taste (feat. Offset),"['Tyga', 'Offset']",0.0293,0.866,229210,0.613,0.0,0,0.104,-6.385,1,0.151,98.001,4,0.359,0.9791,0.9791,0.3786,Energised
57,Jesse Owens (feat. NAV),"['Rowdy Rebel', 'NAV']",0.0653,0.821,185785,0.745,0.0,10,0.166,-4.844,0,0.286,142.023,4,0.432,0.8545,0.8545,0.4491,Energised
58,Backseat Freestyle,['Kendrick Lamar'],0.000739,0.546,212653,0.651,0.0,1,0.235,-7.601,1,0.3,77.878,4,0.646,-0.9976,-0.9976,0.626,Energised
59,Godzilla (feat. Juice WRLD),"['Eminem', 'Juice WRLD']",0.145,0.808,210800,0.745,0.0,10,0.292,-5.26,0,0.342,165.995,4,0.829,-0.9779,-0.9779,0.8094,Energised
60,Real As It Gets (feat. EST Gee),"['Lil Baby', 'EST Gee']",0.00471,0.779,192804,0.705,0.0,6,0.0971,-5.891,0,0.163,140.005,4,0.196,-0.895,-0.895,0.1781,Energised
61,Allowance (feat. Kash Doll),"['Babyface Ray', 'Kash Doll']",0.00651,0.77,143480,0.748,0.00402,1,0.144,-4.944,1,0.0449,101.501,4,0.263,0.9923,0.9923,0.2828,Energised
62,Camelot,['NLE Choppa'],0.0849,0.787,148759,0.713,0.0,7,0.717,-5.252,1,0.401,175.046,4,0.761,-0.9902,-0.9902,0.7412,Energised
63,Wow. - Remix,"['Post Malone', 'Roddy Ricch', 'Tyga']",0.148,0.797,170053,0.64,0.0,11,0.209,-6.272,0,0.194,100.002,4,0.486,-0.1235,-0.1235,0.4835,Energised
64,Stir Fry,['Migos'],0.00263,0.817,190288,0.816,0.0,2,0.159,-5.402,1,0.269,181.982,4,0.508,0.9976,0.9976,0.528,Energised
65,All Black,['G Herbo'],0.0123,0.849,172967,0.834,0.0,2,0.307,-4.642,1,0.231,133.971,4,0.517,-0.9886,-0.9886,0.4972,Energised
66,Mo Bamba,['Sheck Wes'],0.194,0.729,183907,0.625,0.00986,4,0.248,-5.266,1,0.0315,146.034,4,0.261,-0.99,-0.99,0.2412,Energised
67,Uproar,"['Lil Wayne', 'Swizz Beatz']",0.0595,0.743,194184,0.87,0.0,1,0.299,-2.188,1,0.212,99.079,4,0.884,-0.979,-0.979,0.8644,Energised
68,Time Today,['Moneybagg Yo'],0.044,0.909,136939,0.617,0.0,1,0.233,-7.736,1,0.401,136.924,4,0.301,-0.9963,-0.9963,0.2811,Energised
69,Onna Come Up,['Lil Eazzyy'],0.356,0.796,128014,0.426,2.73e-05,1,0.0941,-13.207,1,0.285,150.043,4,0.649,-0.989,-0.989,0.6292,Energised
70,Errbody,['Lil Baby'],0.000407,0.887,210699,0.606,0.0,2,0.151,-6.572,1,0.324,139.995,4,0.272,-0.982,-0.982,0.2524,Energised
71,Look At Me!,['XXXTENTACION'],0.259,0.763,126346,0.726,0.0,1,0.0976,-6.405,1,0.282,139.059,4,0.349,-0.9971,-0.9971,0.3291,Energised
72,Look Alive (feat. Drake),"['BlocBoy JB', 'Drake']",0.00104,0.922,181263,0.581,5.86e-05,10,0.105,-7.495,1,0.27,140.022,4,0.595,0.9936,0.9936,0.6149,Energised
73,Grey Area,['2 Chainz'],0.0679,0.897,171838,0.767,0.000364,11,0.129,-4.544,1,0.0959,134.913,4,0.675,-0.9929,-0.9929,0.6551,Energised
74,WIN,['Jay Rock'],0.0152,0.879,215227,0.595,0.0,1,0.391,-2.936,1,0.0889,125.994,4,0.355,0.9995,0.9995,0.375,Energised
75,The Code (feat. Polo G),"['King Von', 'Polo G']",0.0582,0.831,202413,0.62,0.0,6,0.119,-8.397,0,0.338,133.17,4,0.568,-0.9432,-0.9432,0.5491,Energised
