,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,lyrics,annotations,nlp_lyrics,nlp_annotations,valence+nlp,mood
24,Caught Up,['Dee Gatti'],0.644,0.663,132519,0.149,2.5e-05,4,0.0851,-14.239,0,0.0466,107.19,4,0.397,"[Verse 1]
When it's me, you know, got 'em pissed off
Wondering why I'm never pickin' up my phone (Oh)

[Pre-Chorus]
Where would I be if not laid up with you?
No, this ain't the type of shit I be on
I be on moves

[Chorus]
But I'm caught up in your love
Baby, your love's like a drug, yeah, yeah
But I'm caught up in your love
Baby, your love's like a drug, yeah, yeah
(Drug, yeah, yeah)

[Interlude]
(I miss you)
(I tried calling you three times)
(Um, I love you)
(I will never ever go, no)

[Verse 2]
Never been a home body
But I'd stay at home for your body
Wakin' up to sex and makin' breakfast
Postin' on the 'Gram, these bitches jealous

[Pre-Chorus]
Where would I be if not laid up with you?
No, this ain't the type of shit I be on
I be on moves

[Chorus]
But I'm caught up in your love
Baby, your love's like a drug, yeah, yeah
But I'm caught up in your love
Baby, your love's like a drug, yeah, yeah",,0.9746,0.9746,0.4165,Aroused
25,F.U.C.K.,['Victoria Monét'],0.709,0.761,205374,0.397,0.105,8,0.166,-9.48,0,0.0516,127.971,4,0.464,"[Verse 1]
Is your favorite color blue? 'Cause you're somethin' like my crip-tonight
I think I want you to maybe meet me at my crib tonight
Might not be the one but I'm definitely the prototype
Let's get down and get it on the floor, floor

[Chorus]
I wanna be a friend you can keep
(F.U.C.K., yeah, a friend you can keep, oh, oh)
I wanna be a friend you can keep
(F.U.C.K., yeah, a friend you can keep, oh, oh)
I wanna be a friend you can keep
(F.U.C.K., yeah, a friend you can keep, oh, oh)
I wanna be a friend you can keep
(F.U.C.K., yeah, a friend you can keep, oh, oh)
I wanna be a friend you can keep
(F.U.C.K., yeah, a friend you can keep, oh, oh)

[Verse 2]
Uh, I'm just tryna jump your bones, we don't gotta jump the broom, you know
Might be across the room but in private we be super close
And plus it's a go, just according to the horoscopes
Lookin' like the stars align for life

[Chorus]
I wanna be a friend you can keep
(F.U.C.K., yeah, a friend you can keep, oh, oh)
I wanna be a friend you can keep
(F.U.C.K., yeah, a friend you can keep, oh, oh)
I wanna be a friend you can keep
(F.U.C.K., yeah, a friend you can keep, oh, oh)
I wanna be a friend you can keep
(F.U.C.K., yeah, a friend you can keep, oh, oh)
I wanna be a friend you can keep
(F.U.C.K., yeah, a friend you can keep, oh, oh)

[Post-Chorus]
Ooh
Ooh, ooh (F.U.C.K., yeah, a friend you can keep, oh, oh)
A friend you can keep, oh, oh
(F.U.C.K., yeah, a friend you can keep, oh, oh)

[Bridge]
I'm just tryna jump your bones, we don't gotta jump the broom, you know
I'm just tryna jump your bones, we don't gotta jump the broom, you know
Oh, oh-oh
Oh-oh (I'm just tryna jump your bones, we don't gotta jump the broom, you know)
Oh-oh
Oh

[Outro]
Let me be the friend that you can keep (Oh-oh)
Pinky swear to keep you next to me (Oh-oh)
Like a charm that fits you perfectly (Oh-oh)
Oh, oh
Let me be the friend that you can keep (Oh-oh)
Pinky swear to keep you next to me (Oh-oh)
We can frame the bedroom memories (Oh-oh)
Ooh, ooh-ooh (Oh-oh)
Ooh-ooh, ooh-ooh, ooh-ooh (Oh-oh)
Ooh, ooh, ooh-ooh, ooh, ooh, ooh
F.U.C.K me","[('And plus it’s a go, just according to the horoscopes\n Lookin’ like the stars align for life', [['People often base their compatibility within a relationship on the Zodiac profiles. Monét believes she and the person in question match perfectly, despite their connection relying on sex.']]), ('Uh, I’m just tryna jump your bones, we don’t gotta jump the broom, you know', [['Jumping the broom is the practice of a wedding ceremony which was introduced in answer to civil marriage act in 1836. It is said to be practiced by the African Americans of the Atlantic slave trade, and since.\n\nMonét proposes marriage isn’t necessary as she’s only trying to keep their union sexual.']])]",0.9995,0.9995,0.484,Aroused
26,Bad Habits,['Usher'],0.0934,0.62,257249,0.829,0.0,5,0.111,-4.433,1,0.101,152.279,4,0.636,"[Chorus]
I love love, I'm just bad at it
I just can't escape all of these bad habits
I had way too many one nights, yeah
I keep messin' up my love life, yeah
I love love, I'm just bad at it
I just can't escape all of these bad habits
I had way too many one nights, yeah
I keep messin' up my love life, yeah

[Verse 1]
Every time I think that I found the one
I turn around and then another one come
On God, I be tryin' baby
At least you know the truth, I ain't lyin' baby
Every time I say my new girl is the best
Then I get anothеr text from my ex
On God, it's like clockwork
Shе come through, I take her down and buy a new purse

[Pre-Chorus]
So, now you got to pray just a little
Make a way, just a little
'Til the day I finally figure it out
Don't know what all these emotions about
Baby

[Chorus]
I love love, I'm just bad at it
I just can't escape all of these bad habits
I had way too many one nights, yeah
I keep messin' up my love life, yeah
I love love, I'm just bad at it
I just can't escape all of these bad habits
I had way too many one nights, yeah
I keep messin' up my love life, yeah

[Post-Chorus]
If you knew how bad I wish that I could love you, baby
I keep messin' up my love life
If you knew how bad I wish that I could love you, baby
I keep messin' up my love life

[Verse 2]
You take me back and then I lie to you again
I slipped into the DM of your best friend
Oh God, I didn't mean it
Truth is I only messed up because you seen it
When I say I love you, girl, I swear I really do
I did some things to you, I knew it wasn't cool
On God, can you forgive me?
I mean, look past of all my [?] and forgive me

[Pre-Chorus]
Well, now you got to pray just a little (Would you pray for me?)
Make a way, just a little (Oh)
'Til the day I finally figure it out
Don't know what all these emotions about
Baby

[Chorus]
I love love, I'm just bad at it
I just can't escape all of these bad habits
I had way too many one nights, yeah
I keep messin' up my love life, yeah
I love love, I'm just bad at it
I just can't escape all of these bad habits
I had way too many one nights, yeah
I keep messin' up my love life, yeah

[Post-Chorus]
If you knew how bad I wish that I could love you, baby
I keep messin' up my love life
If you knew how bad I wish that I could love you, baby
I keep messin' up my love life

[Verse 3]
I can't get it right, I try and I try
But I end up right back where I started
Don't take my advice
If I didn't know any better, I would think that I was heartless
I told you a million lies, sorry a million times
Never wanted you to cry, baby
Got way too good at makin' you hurt
'Cause in love I was the worst, baby

[Chorus]
I love love, I admit I'm bad at it
Tryna get over all of these bad habits
Way, way too many one nights, yeah
Messin' up my love life, yeah
I love love, I admit I'm bad at it
Backed up my life with all these ugly bad habits
I had way too many one nights
Messin' up my love life

[Post-Chorus]
If you knew how bad I wish that I could love you, baby
I keep messin' up my love life
If you knew how bad I wish that I could love you, baby
I keep messin' up my love life",,0.9992,0.9992,0.656,Aroused
27,Peaches (feat. Daniel Caesar & Giveon),"['Justin Bieber', 'Daniel Caesar', 'Giveon']",0.321,0.677,198082,0.696,0.0,0,0.42,-6.181,1,0.119,90.03,4,0.464,"1. Justin Bieber- 2 Much
2. Justin Bieber- Deserve You
3. Justin Bieber- As I Am (feat. Khalid)
4. Justin Bieber- Off My Face
5. Justin Bieber- Holy (feat. Chance the Rapper)
6. Justin Bieber- Unstable (feat. The Kid LAROI)
7. Justin Bieber- Die For You (feat. Dominic Fike)
8. Justin Bieber- Hold On
9. Justin Bieber- Somebody
10. Justin Bieber- Ghost
11. Justin Bieber- Peaches (feat. Daniel Caеsar & Giveon)
12. Justin Bieber- Lovе You Different (feat. BEAM)
13. Justin Bieber- Loved By You (feat. Burna Boy)
14. Justin Bieber- There She Go (feat. Lil Uzi Vert)
15. Justin Bieber- I Can't Be Myself (feat. Jaden)
16. Justin Bieber- Lifetime
17. Justin Bieber- Wish You Would (feat. Quavo)
18. Justin Bieber- Know No Better (feat. DaBaby)
19. Justin Bieber- Name (feat. Tori Kelly)
20. Justin Bieber- Anyone
21. Justin Bieber & benny blanco- Lonely
22. Justin Bieber- Sorry
23. DJ Snake- Let Me Love You (feat. Justin Bieber)
24. Justin Bieber- Yummy
25. Justin Bieber- Intentions (feat. Quavo)
26. Justin Bieber- What Do You Mean?
27. Justin Bieber- Love Yourself
28. Major Lazer- Cold Water (feat. Justin Bieber & MØ)
29. Justin Bieber- Baby (feat. Ludacris)
30. DJ Khaled- I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)
31. Justin Bieber- As Long As You Love Me (feat. Big Sean)
32. Luis Fonsi & Daddy Yankee- Despacito (feat. Justin Bieber) [Remix]
33. Justin Bieber- Boyfriend
34. David Guetaa- 2U (feat. Justin Bieber)
35. Justin Bieber- Beauty And A Beat (feat. Nicki Minaj)
36. Jack Ü, Skrillex, Diplo & Justin Bieber- Where Are Ü Now
37. Justin Bieber- Never Say Never (feat. Jaden)
38. Justin Bieber- All Around Me
39. Justin Bieber & BloodPop®- Friends
40. Justin Bieber- Company
41. Justin Bieber- Somebody To Love
42. Ed Sheeran & Justin Bieber- I Don't Care
43. Justin Bieber- One Time
44. Justin Bieber- Come Around Me
45. Justin Bieber- Forever (feat. Post Malone & Clever)
46. Justin Bieber- Confident (feat. Chance the Rapper)
47. Sean Kingston & Justin Bieber- Eenie Meenie
48. DJ Khaled, Justin Bieber & Quavo- No Brainer (feat. Chance the Rapper)
49. Justin Bieber- All That Matters
50. Chris Brown & Justin Bieber- Next To You
51. Justin Bieber- One Less Lonely Girl
52. will.i.am- #thatPOWER (feat. Justin Bieber)
53. Dan + Shay & Justin Bieber- 10,000 Hours
54. Justin Bieber- Purpose
55. Justin Bieber- Habitual
56. Justin Bieber- All Around The World (feat. Ludacris)
57. Maejor- Lolly (feat. Juicy J & Justin Bieber)
58. Justin Bieber- Changes
59. Justin Bieber- I'll Show You
60. Justin Bieber- U Smile
61. Justin Bieber- Second Emotion (feat. Travis Scott)
62. Justin Bieber & Summer Walker- Yummy (Summer Walker Remix)
63. Justin Bieber- That's What Love Is
64. Justin Bieber- Available
65. Justin Bieber- Heartbreaker
66. Justin Bieber- Be Alright
67. Justin Bieber- Get Me (feat. Kehlani)",,0.9889,0.9889,0.4838,Aroused
28,You Love Me,['RAAHiiM'],0.0913,0.68,252133,0.389,0.000281,4,0.102,-9.656,0,0.0455,99.983,4,0.155,"[Verse 1]
Well, the truth is I lied (Yeah)
Not to say I didn't try, I tried
Not to say I don't need you no more
But this ain't mine
Things ain't right

[Pre-Chorus]
I'm hurting 'cause it's not for me to say
I'm hurting 'cause it's my fault my either way
Not over all the things I've done to make you hate me now, so
How could I change you now? How could I change you now?

[Chorus]
But say you love me
Regardless of the shit I've done, you love this
Even though we probably should be done
You love to accuse me
But you won't never leave me
That's just you, love, that's just you, love
But say you love me
Regardless of the shit I've done, you love this
Even though we probably should be done
You love to accuse me
But you won't never leave me
That's just you, love, that's just you, love, love

[Verse 2]
You speak more than we talk
I can't lie, I'm pissed off, yeah
It's just the way we left off, yeah
You keep ignorin' my calls, yeah

[Pre-Chorus]
I'm hurting 'cause it's not for me to say
I'm hurting 'cause it's my fault my either way
Not over all the things I've done to make you hate me now, so
How could I change you now? How could I change you now?

[Chorus]
But say you love me
Regardless of the shit I've done, you love this
Even though we probably should be done
You love to accuse me
But you won't never leave me
That's just you, love, that's just you, love
But say you love me
Regardless of the shit I've done, you love this
Even though we probably should be done
You love to accuse me
But you won't never leave me
That's just you, love, that's just you, love

[Outro]
Say you love me
And say you love this
Say you love me
That's just you, love, that's just you, love
Say you love me (Regardless of the shit I've done), you love this
Even though we probably should be done
You love to accuse me
But you won't never leave me
That's just you, love, that's just you, love, love",,0.9993,0.9993,0.175,Aroused
29,Situations,['DaniLeigh'],0.478,0.663,225919,0.714,0.0,1,0.0968,-6.323,0,0.402,80.994,4,0.441,"[Intro]
Oh, oh
Oh, oh, oh
Yeah
Yeah

[Verse 1]
Please don't make it a scene 'cause
I've been doing this all my life
Say I'm lyin' but what you mean?
Think I'm tweakin' but that ain't me
We got somethin' between us
I be thinking 'bout you all night
It's all part of the dream, love
Just a part of the lifestyle

[Pre-Chorus]
Oh, baby, say, say somethin'
I don't give a damn 'bout nothin' (Yeah)
Even though, even though
I be up in here without you
Baby, you can trust me
I love the way you love me
So let it go, let it go, oh, baby

[Chorus]
He said, ""Have another drink"", I might
Buyin' mе the things I like
But evеn with these flashin' lights
I'm still thinkin' of you
And he's sellin' me a dream tonight
Tryna to get you off my mind
But when I think of paradise
I think of me and you

[Post-Chorus]
These boys are situations (Oh, no)
These boys are here for fun (Oh, no)
They all come second (You know they do)
But you're my number one, boy (You're my number one)
They'll love me while I'm dancin' (Oh, babe)
They'll love me while I'm drunk (While I'm drunk, babe)
But I can't wait to (Ooh, ooh), be with you when I'm done

[Verse 2]
I'm sayin', ""Baby, please""
I'll be over here, you'll be over there
But you're still my baby
Can you feel me, oh, baby?
I need
I need my space, you need yours
Be we're all that we need
And baby, you know that, I want you, woah

[Pre-Chorus]
Oh, baby, say, say somethin'
I don't give a damn 'bout nothin' (Yeah)
Even though, even though
I be up in here without you
Baby, you can trust me
I love the way you love me
So let it go, let it go, oh, baby

[Chorus]
He said, ""Have another drink"", I might (I might)
Buyin' me the things I like (Yeah)
But even with these flashin' lights (Lights)
I'm still thinkin' of you (You, ooh)
And he's sellin' me a dream tonight (Hey)
Tryna to get you off my mind (Ooh, ooh)
But when I think of paradise
I think of me and you

[Post-Chorus]
These boys are situations (Oh, no)
These boys are here for fun (Oh, no)
They all come second (Hey, you know they do)
But you're my number one, boy (You're my number one)
They'll love me while I'm dancing (Oh)
They'll love me while I'm drunk (While I'm drunk, yeah)
But I can't wait to (I can't wait), be with you when I'm done (Woah-oh, oh-oh)

[Outro]
Hahaha",,0.9989,0.9989,0.461,Aroused
30,GLA,['Trey Songz'],0.105,0.5,206305,0.412,4.03e-06,5,0.156,-8.558,0,0.0517,106.831,3,0.289,"[Intro]
Uh-huh, no
Woah
Oh-oh, oh-oh, yeah
Oh-oh, ooh, hm-mm
Look here

[Verse 1]
We got a different kind of love
Girl, you know what's up
I been fiendin' for your touch (Yeah)
I cannot make this up
Girl, I'm tryna get to you
But you seem to be confused
We make love on Saturday
Sunday, I don't hear from you

[Chorus]
Oh-ooh-ooh-ooh
Why would I think we could turn this into somethin' cool?
Say it's better when I know you really bluffin', ooh-oh-oh
This is just between you and I, ooh-hoo
I swear this shit's a different kind of high
Ghetto love affair
Why you make me share?
I'm all the sudden aware, baby, oh-oh
It's a ghetto love affair
I was unaware, ooh-oh-oh

[Verse 2]
Treat me like I'm nothin'
I always needed somethin'
Smokin' on your nigga couch, oh no
Later we'll be fuckin'
Damn it, I need you baby
I know everything about your body
Trust me, I mean it, baby
From now you're mine and no one else's

[Chorus]
Oh-ooh-ooh-ooh
Why would I think we could turn this into somethin' cool?
Say it's better when I know you really bluffin', ooh-oh-oh (Stop tellin' lies)
This is just between you and I, ooh-hoo
I swear this shit's a different kind of high
Ghetto love affair
Why you make me share?
I'm all the sudden aware, baby, oh-oh
It's a ghetto love affair
I was unaware, oh-oh

[Outro]
Uh-uh, uh-uh, oh",,0.9885,0.9885,0.3088,Aroused
31,I’m Her (feat. Kiana Ledé),"['Queen Naija', 'Kiana Ledé']",0.137,0.688,198749,0.65,1.71e-06,6,0.119,-5.059,0,0.062,128.119,4,0.457,"[Intro: Queen Naija & Kiana Ledé]
Yeah
Yeah, yeah
Yeah
Ooh, ooh, ooh (H-Money)

[Verse 1: Queen Naija]
I know you miss it (Miss it)
When you call my phone
Know you just can't leave me alone
Double tappin' my pictures
You be thinkin' you're low (You're low)
But I know you wantin' some more
All you gotta do is say the word
Might let ya pull up on me, pull up on me
Even if you wanna come late at night
You can stay 'til the mornin', mornin'

[Pre-Chorus: Queen Naija]
You can't get enough and you don't know why (Don't know why)
'Cause you ain't never had a vibe like mine
Ooh-woah, ooh-woah, ooh-woah, oh yeah

[Chorus: Queen Naija]
'Cause I got what you want (You want)
I got what you need (You need)
You ain't goin' nowhere (Nowhere)
Baby, that's on me
Baby, never leave, it's only one of me (Yeah, yeah)
You know what you see, when you look at me

[Post-Chorus: Queen Naija]
I'm her, I'm her (Oh-oh, oh-oh)
I'm her (Oh-oh, oh-oh)
You can't get your mind right, no
'Cause I'm her, I'm her (Oh-oh, oh-oh)
I'm her (Oh-oh, oh-oh)
Oh woah

[Verse 2: Kiana Ledé]
I tried so hard to keep you on your toes
But you always want what you can't have
You played yourself when you let it go
I know you wantin' some more
All you gotta do is say the word
And maybe I could back up on it, back up on it
I might even let you hit late at night
But you gotta go 'til the mornin' (The mornin'), the mornin'

[Pre-Chorus: Kiana Ledé]
You can't get enough and you don't know why (Why)
'Cause you ain't never had a vibe like mine (Oh-oh, oh-oh-oh-oh)

[Chorus: Kiana Ledé]
I got what you want (I got what you want, baby)
I got what you need (You need)
You ain't goin' nowhere (Nowhere)
Baby, that's on me
Baby, never leave, it's only one of me (Never leave)
You know what you see, when you look at me

[Post-Chorus: Queen Naija]
I'm her (I'm her, you know it), I'm her (Oh-oh, oh-oh)
(You know it) I'm her (Oh-oh, oh-oh)
You can't get your mind right, no (No, oh)
'Cause I'm her (I'm her), I'm her (Oh-oh, oh-oh)
I'm her (Oh-oh, oh-oh)
Oh-oh, oh-oh, oh-oh, woah
You can't get your mind right, no

[Outro: Queen Naija]
Guess I got it like that
I like it like that
Guess I got it like that
Damn, I like it like that
Guess I got it like that
I like it like that
Guess I got it like that
I like it like that",,-0.9721,-0.9721,0.4376,Aroused
32,Good & Plenty - Remix,"['Lucky Daye', 'Masego', 'Alex Isley']",0.811,0.65,204706,0.582,0.00314,9,0.0812,-6.543,0,0.101,135.894,4,0.369,"[Intro: Lucky Daye]
Ooh, ooh, ooh-ooh, oh

[Verse 1: Lucky Daye]
Good and plenty like a Georgia peach tree, big and sweet
Tweak behind the scenes, runnin' down your peach (Oh, oh)
Water floodin' me (Oh, oh), feelin'-feelin' (Oh, oh)
I tipped my tea, I looked over to the left
I think we should let it rain tonight (Yeah)
Know I love it when we slip and slide (Yeah)
Don't stop lovin', got enough supply
Sleep, wake up then repeat

[Pre-Chorus: Alex Isley & Lucky Daye, Lucky Daye]
You'll get every little bit (Ooh-ooh, ooh, ooh-ooh)
You ain't never seen a drip like this (Ah)
Heaven at your fingertips (Oh, oh, oh, oh, oh, oh)
Don't you let a minutе slip

[Chorus: Alex Isley & Lucky Daye]
Just say you'll have me (Have mе, have me, baby, baby)
Oh, taste and see (Sleep)
Hope you don't sleep (No, oh) on me
I've got good and plenty (Plenty)

[Verse 2: Masego]
Inhabit all the spaces in-between (Yeah, yeah)
It's magic when I taste your inner being (Oh, oh)
An average day is spent all in the sheets
Emphatic when I tell you what you mean to me (Ayy, yeah)
Chemistry, intimate memories (Yeah, yeah)
Every time I give you all my energy
Emphasis, never sleep (Yeah, never sleep)

[Chorus: Alex Isley & Masego]
Say you'll have me
Oh, taste and see (I see, I see)
Hope you don't sleep on me
I've got good and plenty (Plenty)

[Verse 3: Alex Isley]
I've seen all this before in my mind
All I ask is take your sweet time
Roam around and see what you find
Long as I can call it mine
Oh, I can give you everything you dream about
Let me be the one to reassure you that you'll never run out
Just say, ayy, ayy-ayy, ayy

[Chorus: Alex Isley, Masego, Alex Isley & Lucky Daye]
Say you'll have me (Say)
Oh, taste and see (I see, I see)
Hope you don't sleep on me
I've got good and plenty (Plenty)
Good and plenty, plenty (Ayy, yeah)",,0.9959,0.9959,0.3889,Aroused
33,Come Over Again,['VanJess'],0.0568,0.793,194733,0.555,0.0228,10,0.344,-7.941,0,0.0359,137.981,4,0.516,"[Intro]
Won't you come over and make love to me
'Cause I haven't seen you in a while
Really miss your smile, oh

[Chorus]
I hit you on your line (Ooh)
I wanna come over
I wanna come over, yeah
No need (Need) to waste my time
I wanna come over
I wanna come over, baby
It's the remix (Remix)

[Verse 1]
Oh boy, you've been on point
Flew me out, I'm dressing how you like it, huh, boy?
I already told you that, I got what you need anywhere
I got you addicted
Every single season
Fresher than the breezes
On California beachеs
Watch you eat it then I flip it and repеat, uh
Any time you wanna kick it, you know where to roll
(Won't you come over and make love to me
'Cause I haven't seen you in a while
Really miss your smile, oh)
('Cause I haven't seen you in a while
Really miss your smile)
And I'll tell you what I'm needing from you, oh baby

[Chorus]
I hit you on your line (Ooh)
I wanna come over
I wanna come over, yeah
No need (Need) to waste my time
I wanna come over
I wanna come over, baby
It's the remix (Remix)

[Verse 2]
Lean back, pressing forward
Now we on the move
I'm just really glad that I can hit you how I do
We got a mutual appreciation (Ooh)
Nothing serious, no, that'll make me run (Yeah)
When can kick it again? (When we)
Then can we freak it? (Then can we freak it? Can we freak?)

[Chorus]
(I hit you on your line)
I hit you on your line
I wanna come over (Come over)
I wanna come over, yeah (Yeah)
No need (Need) to waste my time
I wanna come over (I wanna come over)
I wanna come over, baby
It's the remix (Remix)

[Outro]
Yeah, baby, it's the remix","[('Won’t you come over and make love to me\n ’Cause I haven’t seen you in a while\n Really miss your smile, oh', [['The song begins with a sample from the 1995 Contemporary R&B song Come Over by Faith Evans from her self titled debut album Faith. The sample is also heard throughout the song.']])]",0.8863,0.8863,0.5337,Aroused
34,All About You,"['Leon Bridges', 'Lucky Daye']",0.122,0.746,180095,0.454,1.52e-05,9,0.296,-8.79,1,0.0583,121.921,4,0.268,"[Intro: Leon Bridges & Lucky Daye]
That's really all I'm turnin' like
I'm on your vocal like, ""Alright right here, alright right here""
Hahaha

[Verse 1: Leon Bridges]
I met you in Atlanta
Sweet like purple Fanta
You know I'm a fan of you, baby

[Pre-Chorus: Leon Bridges]
But you like (Girl)
Messin' with my pride
Oh yeah

[Chorus: Leon Bridges & Lucky Daye]
It's all about you
It ain't about me (Oh no)
I got feelings too (Yeah, yeah)
That you clearly can't see (Go and talk to 'em for a minute, hmm)

[Verse 2: Lucky Daye]
I met her in New Orleans
Instantly you got me fallin'
And you know I'd do a crime for you, baby
Oh woah, oh

[Pre-Chorus: Lucky Daye]
But you like (Oh)
Breakin' down my pride (Oh yeah)

[Chorus: Leon Bridges & Lucky Daye]
It's all about you (Yeah)
It ain't about me (Ain't about me, baby)
I got feelings too
That you clearly can't see (Oh yeah)
It's all about you (Oh-ooh)
It ain't about me (Oh, oh, honey)
I got feelings too (Too)
That you clearly can't see (No babe)

[Bridge: Leon Bridges & Lucky Daye]
I'm in my head
I think I'm goin', crazy
Give you my all
You do me wrong, baby
I'm just gon' say it
I think it's there, baby (Hmm)

[Pre-Chorus: Leon Bridges & Lucky Daye]
But you like
Messin' with my pride
(Ooh, ooh)

[Chorus: Leon Bridges & Lucky Daye]
It's all about you
It ain't about me (Ain't about me, baby)
I got feelings too (Oh, oh, ooh)
That you clearly can't see (Yeah)
It's all about you (It's all about you, baby)
It ain't about me (Ain't about me)
If the lovin' ain't true
Then we should let it be",,0.9943,0.9943,0.2879,Aroused
35,Inhale,['Bryson Tiller'],0.317,0.464,174091,0.714,0.00274,4,0.247,-8.23,0,0.411,77.524,4,0.456,"[Intro: Brent Faiyaz & SWV]
(Ooh-ooh)
(Yeah)
(Oh)
There's not a lot of people that got that
Like, just even being around people, it don’t matter how popular they seem
There's no real stars in here, bruh
Which is why like, these motherfuckers don't shake me
Like, I-I can’t get starstruck

[Chorus: SWV & Bryson Tiller]
And baby, you know I keep it nice and warm to satisfy (Yeah, oh)
Baby, you know that I am always hot for you
And if there's any kind of love that will exemplify
My sweetie, I have got that kind of love times two (Boy, I'll do you)
And baby, you know I keep it nice and warm to satisfy (Yeah, oh)
Baby, you know that I am always hot for you
And if there's any kind of lovе that will exemplify
My sweetie, I havе got that kind of love times two (Yeah, yeah, yeah)
Haha, right

[Verse: Bryson Tiller & SWV]
Inhale, exhale, yeah
I might take another hit before I set sail
When my text fail, I had hit you from another cell
Told me, ""Get well,"" did you mean that? 'Cause I can't tell
I ain't feelin' well, kept it in, then my tears fell
Yes, I spent all these fuckin’ years dwellin’ (Yeah)
Yes, I feel irrelevant
And in this room, it's you, me and this elephant
I’m jealous and hit your cell up for the hell of it (Baby, you know)
She think I'm movin' shaky (Ain't no tellin’ when she comin' for it)
Baby girl, I miss when you adored me
When you left me, honey, that shit tore me
Fuck bein' on Forbes, I felt rich when I was yours
Feel more like a corpse, all these women been a bore
Seven-thirty trap sale, will the call girl get on board?
Yes, of course, I kept this bedroom nice and warm for you
Yes, I calm every single storm for you, my baby (Baby, you know)

[Outro: Brent Faiyaz & SWV]
(Know I keep it nice and warm to satisfy)
Kept this bedroom nice and warm for you, for you
(Know that I am) Yeah (Always hot for you) Trapsoul King
(And if there's any kind of love that will exemplify)
I'm around these niggas and they, they, they're corny
Ain't nobody even new, they be corny
(My sweetie, I have got that kind of love times two)
I've actually been around these niggas
I'm like, I was always around real people
I'm not from, like, this whole, like, Hollywood
(And baby, you know I keep it nice and warm to satisfy)
Oh, like you're a type, you're a pop singer type
That's not where I'm from
So just bein' from where I'm from and then being dropped into this shit
Is just super, like, everybody corny to me
Everybody corny as fuck","[('Told me, “Get well,” did you mean that? ’Cause I can’t tell\n I ain’t feelin’ well, kept it in, then my tears fell', [['After Tiller reaches out to his ex, she responds with a “get well”, indicating she is aware Tiller hasn’t been feeling his best. Tiller is questioning that she really cares about his well-being or that she is being genuine. This is likely due to it being a one sided breakup to where Tiller is left feeling like he doesn’t really know this person anymore and doubting that she truly cares for him.']]), ('Inhale, exhale, yeah\n I might take another hit before I set sail', [[""In his opening lines, Tiller seems to be preparing for a potentially stressful situation. He start’s by saying “inhale, exhale”, which is a practice often used in meditation. This breathing technique can help alleviate anxiety, tension, and stress.\n\nThe song also samples Mary J. Blige’s “Not Gon' Cry” and SWV’s “All Night Long” from 1995’s Waiting to Exhale soundtrack. Inhale, Exhale is also a play on words and a nod to the greats used in the making of the song.\n\nIn the second verse, Tiller refers to taking a “hit” before he “set’s sail”. Taking a hit is often in reference to a joint of marijuana – something also commonly used to alleviate stress – while setting sail is used to represent the act of leaving for somewhere.\n\nTiller is hoping that these techniques will help get him through a difficult conversation with his ex.""]]), ('When my text fail, I had hit you from another cell', [[""Upon trying to reconnect with his ex, Bryson tries to text her. However, the text fails to send assumably because she has blocked his number.\nHim ’going the extra mile’ to text her via another phone shows not only how closed off she is trying to be from him, but also how much he is trying to reconnect despite any obstacles.\n\nA similar sentiment can’t be found in ‘Exchange’. Bryson explains that he says certain things in his songs as he knows they are played wherever she is;\n\n“Everywhere she go, they playin' my song\nThat’s why I say the things that I say that way I know you can’t ignore me”""]]), ('Yes, of course, I kept this bedroom nice and warm for you\n Yes, I calm every single storm for you, my baby (Baby, you know)', [['Bryson has been waiting for this girl, and even though they haven’t been together he wants to look out for her by keeping “this bedroom nice and warm for you”.\nEven as she has been ignoring him, he has been calling her phone in order to reach her.\nHowever, it is implied that the girl has wants nothing to do with him and as a result, blocked his phone number, but he is still holding out hope that she wants him too, saying that “maybe signal’s gone for you,” as an excuse for her ignoring him.']]), ('Fuck bein’ on Forbes, I felt rich when I was yours', [[""Bryson Tiller made the Forbes' ‘30 Under 30’ list in 2017.\n\nIn this line he compares the concept of being rich and wealthy as when he is with his girl rather than having materialistic wealth.""]]), ('And in this room, it’s you, me and this elephant', [['A play on the expression ‘elephant in the room’ which is a metaphorical idiom for an important or enormous topic, question, or controversial issue that is often not addressed']]), ('Yes, I spent all these fuckin’ years dwellin’ (Yeah)\n Yes, I feel irrelevant', [['Bryson likely reflects on his break from music. The last released album from Bryson was ‘True to Self’ which was released over 3 years ago on 26 May 2017. Bryson has mentioned on a few occasions his struggles with depression from legal troubles involving his ex manager along with the negative feedback from this album which may believe did not follow up the hype from his debut album ‘TRAPSOUL’. The negative feedback has likely resulted in the dwelling on his next album to ensure that he produces something that isn’t rushed and that his fans will enjoy.']]), ('There’s not a lot of people that got that\n Like, just even being around people, it don’t matter how popular they seem\n There’s no real stars in here, bruh\n Which is why like, these motherfuckers don’t shake me\n Like, I-I can’t get starstruck', [['This beat is produced by Dpat, a member of the R&B group Sonder with Atu and Brent Faiyaz. He first teased the beat three years ago on an episode of Soulelection Radio featuring Sonder. It starts at 00:08:10\n\nhttps://soundcloud.com/soulection/soulection-radio-show-324-ft-sonder?ref=clipboard']])]",0.9966,0.9966,0.4759,Aroused
