,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,lyrics,annotations,nlp_lyrics,nlp_annotations,valence+nlp,mood
44,Day 'N' Nite - Martin Jensen Edit,"['Stefy De Cicco', 'Ben Hamilton', 'Martin Jensen']",0.0611,0.766,166200,0.849,0.0809,11,0.0536,-5.42,0,0.0361,125.033,4,0.589,"[Intro]
Uh, uh
Uh, uh

[Verse 1]
Day and night (Day and night)
I toss and turn, I keep stressing my mind, mind
I look for peace but see I don't attain
What I need for keeps, this silly game we play, play (Play)
Now look at this
Madness the magnet keeps attracting me, me
I try to run but see I’m not that fast
I think I'm first but surely finish last, last

[Chorus]
'Cause day and night (Day and night)
The lonely stoner seems to free his mind at night (Night)
He’s all alone through the day and night (Day and night)
The lonely loner seems to free his mind at night
At, at, at night
'Cause day and night (Day and night)
The lonely stoner seems to free his mind at night (Night)
He's all alone through the day and night (Day and night)
The lonely loner seems to free his mind at night
At, at, at night

[Post-Chorus]
Day and night (Day and night)
Free his mind at night (Night)
Things won't ever change (Ever change)
Free his mind at night
At, at, at night

[Verse 2]
Hold the phone (Phone)
The lonely stoner, Mr. Solo Dolo
Hе's on the move, can't seem to shake thе shade
Within his dreams he sees the life he made, made
The pain is deep (Deep)
A silent sleeper, you won't hear a peep, peep
The girl he wants don't seem to want him too (Too)
It seems the feelings that she had are through, through

[Chorus]
’Cause day and night (Day and night)
The lonely stoner seems to free his mind at night (Night)
He’s all alone through the day and night (Day and night)
The lonely loner seems to free his mind at night
At, at, at night
'Cause day and night (Day and night)
The lonely stoner seems to free his mind at night (Night)
He’s all alone through the day and night (Day and night)
The lonely loner seems to free his mind at night
At, at, at night

[Outro]
Day and night (Day and night)
Free his mind at night (Night)
Things won't ever change (Ever change)
Free his mind at night
At, at, at night",,0.9648,0.9648,0.6083,Energised
45,Gotta Be You,"['NERVO', 'Carla Monroe']",0.252,0.642,149032,0.869,0.0288,6,0.0708,-5.271,0,0.0452,123.91,4,0.376,"[Verse 1]
Like an ocean
I could drown, I'm in so deep in the open, mm
There were moments
I'd forgotten how to breathe, I was broken, oh

[Refrain]
'Cause I've been here and you've been here before
So we don't know what's going on, going on, yeah
But I'll hold on to you if you hold on to me
This time won't be giving up, giving up, no

[Pre-Chorus]
Finally, it's more than just a feeling
And you can save me from myself (Gotta be you)
Searching for the meaning
I'm loving (It's gotta be you, gotta be you, it's gotta be you, baby)

[Chorus]
You
You (It's gotta be you)
You
You (It's gotta be you, baby, you)
You, you, you, you
You, you, you, you
You, you, you, you
It's gotta be you, baby (You)
You, you, you, you
You, you, you, you
You, you, you, you (It's gotta be you)

[Verse 2]
I surrеndered
To the hеartbreak I've been through and it's over
Now I'm mended
And I owe it all to you, new beginning, oh-oh, oh

[Refrain]
'Cause I've been here and you've been here before
So we don't know what's going on, going on, yeah
But I'll hold on to you if you hold on to me
This time won't be giving up, giving up, no (It's gotta be you, baby, you)

[Chorus]
You, you, you, you
You, you, you, you
You, you, you, you
It's gotta be you, baby (You)
You, you, you, you
You, you, you, you
You, you, you, you

[Outro]
Finally, it's more than just a feeling
And you save me from myself (Gotta be you)
Searching for the meaning
I'm loving (It's gotta be you, gotta be you, it's gotta be you, baby)",,0.6579,0.6579,0.3892,Energised
46,Fire In My Soul,"['Oliver Heldens', 'Shungudzo']",0.206,0.592,175254,0.977,0.000103,6,0.0703,-3.389,1,0.312,126.178,4,0.496,"[Verse]
Touch me like you've never touched somebody before, ah
You are made of pure dreams, mixed with Champagne for sure

[Pre-Chorus]
Do you ever wonder how good life could be?
You don't have to wonder, just be next to me

[Chorus]
There's a fire in my soul, it's the gasoline in you
Make me burn out of control
There's a fire in my mouth, only you could put it out
Come on over put it out

[Post-Chorus]
There's a
Fire in my soul
There's a

[Verse]
Touch me like you've never touched somebody before
You are made of pure dreams, mixed with Champagne for sure

[Pre-Chorus]
Do you ever wonder how good life could be?
You don't have to wonder, just be next to me

[Chorus]
There's a fire in my soul, it's the gasoline in you
Make me burn out of control
There's a fire in my mouth, only you could put it out
Come on over put it out

[Post-Chorus]
There's a
Fire in my soul
There's a

[Chorus]
There's a fire in my soul, it's the gasoline in you
Make me burn out of control
There's a fire in my mouth, only you could put it out
Come on over put it out

There's a fire in my soul, it's the gasoline in you
Make me burn out of control
There's a fire in my mouth, only you could put it out
Come on over put it out

[Outro]
There's a
Fire in my soul
There's a",,-0.1431,-0.1431,0.4931,Energised
47,Thank You [Not So Bad],"['VIZE', 'Felix Jaehn']",0.201,0.656,197963,0.89,1.99e-06,5,0.101,-4.981,0,0.187,100.037,4,0.268,"[Verse]
My tea's gone cold, I'm wondering why I
Got out of bed at all
The morning rain clouds up my window
And I can't see at all
Even if I could, it'll all be grey
Put your picture on my wall
It reminds me that it's not so bad
It's not so bad

[Pre-Drop]
My tea's gone cold, I'm wondering why I
Got out of bed at all
The morning rain clouds up my window
And I can't see at all
Even if I could, it'll all be grey
Put your picture on my wall
It reminds me that it's not so bad
It's not so bad

[Drop]
Not so bad, not so bad
Not so bad, not so bad
Not so bad, not so bad
Not so bad, not so bad
Bad, bad, bad, bad
Bad, bad, bad, bad
Not so bad

[Verse]
My tea's gone cold, I'm wondering why I
Got out of bed at all
The morning rain clouds up my window
And I can't see at all
Even if I could, it'll all be grey
Put your picture on my wall
It reminds me that it's not so bad
It's not so bad
My tea's gone cold, I'm wondering why I
Got out of bed at all
The morning rain clouds up my window
And I can't see at all
Even if I could, it'll all be grey
Put your picture on my wall
It reminds me that it's not so bad
It's not so bad—

[Verse]
My tea's gone cold, I'm wondering why I
Got out of bed at all
The morning rain clouds up my window
And I can't see at all
Even if I could, it'll all be grey
Put your picture on my wall
It reminds me that it's not so bad
It's not so bad

[Pre-Drop]
My tea's gone cold, I'm wondering why I
Got out of bed at all
The morning rain clouds up my window
And I can't see at all
Even if I could it'll all be grey
Put your picture on my wall
It reminds me that it's not so bad
It's not so bad

[Drop]
Not so bad, not so bad
Not so bad, not so bad
Not so bad, not so bad
Not so bad, not so bad
Bad, bad, bad, bad
Bad, bad, bad, bad
Not so bad

[Verse]
My tea's gone cold, I'm wondering why I
Got out of bed at all
The morning rain clouds up my window
And I can't see at all
And even if I could, it'll all be grey
Put your picture on my wall
It reminds me that it's not so bad
It's not so bad
My tea's gone cold, I'm wondering why I
Got out of bed at all
The morning rain clouds up my window
And I can't see at all
And even if I could, it'll all be grey
Put your picture on my wall
It reminds me that it's not so bad
It's not so bad",,0.9995,0.9995,0.288,Energised
48,Not Ok - Frank Walker Remix,"['Kygo', 'Chelsea Cutler', 'Frank Walker']",0.0337,0.679,183934,0.866,0.0,2,0.0688,-3.754,1,0.0566,121.927,4,0.441,"[Verse 1]
Seven months, two weeks and seven days
Since I left, who's counting anyway?
But for me the only thing that's changed
Is the distance between New York and LA
Seven months, two weeks and seven days
Since I was so easily replaced
It's so strange how I recognize her face
But tell me, does she make you feel the same?
Kills me to know she's sleeping in my place

[Pre-Chorus]
It's midnight and I'm wasted
So wasted, I'm wasted
I can't believe I'm calling you up again
I know I might be crazy
So crazy, I'm crazy
I can't believe I'm calling you just to say

[Chorus]
I'm not okay
I just called you to say
I'm not okay
I just called you to say
I'm not okay

[Drop]
I'm not okay
I'm not okay

[Verse 2]
Another day with whiskey and cheap wine
But it don't stop this dream back in my mind
My friends all say that all will heal in time
But the truth is it don't give me peace of mind

[Pre-Chorus]
It's midnight and I'm wasted
So wasted, I'm wasted
I can't believe I'm calling you up again
I know I might be crazy
So crazy, I'm crazy
I can't believe I'm calling you just to say

[Chorus]
I'm not okay (I'm not okay)
I just called you to say (I just called you to say)
I'm not okay (I'm not okay)
I just called you to say
I'm not okay

[Drop]
I'm not okay
I'm not okay
I'm not okay
I'm not, I'm not okay
I just called you to say
I just called you to say
I'm not okay",,-0.991,-0.991,0.4212,Energised
49,Alive (feat. ILY),"['Jack Wins', 'ILY']",0.0101,0.633,176509,0.842,0.00167,0,0.166,-4.261,1,0.0566,124.008,4,0.287,"[Verse 1]
Don't we all feel lonely
Even in the biggest crowd
Don't we all just long to
To feel what's feeling inside
Gotta stop pretending
And keep our head up high
Mmm, gotta stop comparing
Don't hide behind the lies

[Chorus]
When will you and I
Finally get to realize
Gotta get together
For forever

[Chorus]
When will you and I
Finally get to realize
Gotta get together
For forever

[Post-Chorus]
Can you make me feel alive?
Can you make me feel alive?
Gotta get together
For forevеr

[Chorus]
When will you and I
Finally get to realizе
Gotta get together
For forever

[Chorus]
When will you and I
Finally get to realize
Gotta get together
For forever

[Post-Chorus]
Can you make me feel alive?

[Verse 2]
Gotta keep believing
(Gotta believe there's something better than that)
Cuz we can change it all
Gotta keep on breathing
(Gotta move on, gotta be stronger than that)
Those bricks will never fall

[Verse 3]
You got me questioning
You got me questioning myself
And I will never stop changing
We gotta shake ourselves
We gotta start doing what's right
No more lies

[Chorus]
When will you and I
Finally get to realize
Gotta get together
For forever

[Chorus]
When will you and I
Finally get to realize
Gotta get together
For forever

[Post-Chorus]
Can you make me feel alive?
Can you make me feel alive?
Can you make me feel alive?
Can you make me feel alive?
Gotta get together
For forever

[Chorus]
When will you and I
Finally get to realize
Gotta get together
For forever

[Chorus]
When will you and I
Finally get to realize
Gotta get together
For forever

[Post-Chorus]
Can you make me feel alive?

[Outro]
(You are the only one that really makes me feel alive)
Can you make me feel alive?
Can you make me feel alive?
(You are the only one that really makes me feel alive)
Can you make me feel alive?
Gotta get together
For forever
Can you make me feel alive?",,0.9622,0.9622,0.3062,Energised
50,Do It Again,"['Stadiumx', 'Metrush', 'BISHØP']",0.0176,0.575,194099,0.954,0.0506,1,0.0611,-3.093,0,0.0442,124.978,4,0.0882,"[Verse 1]
Flash flood
Keeps us drowned in our hearts
We think it fills us up
The rising tide tears us apart

[Pre-Chorus]
Been running free on the streets
And we're the closing end
How does it feel?
Let’s do it again

[Chorus]
Been running free, free
Let's do it again
Been running free, free
Let's do it again

[Post-Chorus]
Can’t save our souls
Keep running from the end
'Cause everybody knows

[Verse 2]
These wrong heart beats keep us cold as to who we are
If we beat in time we'll be touching every star

[Pre-Chorus]
Been running free on the streets
And we're the closing end
How does it feel?
Let's do it again

[Chorus]
Let's do it again",,0.9378,0.9378,0.107,Energised
51,Hallucinate - Paul Woolford Remix,"['Dua Lipa', 'Paul Woolford']",0.00237,0.568,238766,0.768,0.012,0,0.196,-7.654,0,0.0306,123.963,4,0.523,"[Intro]
Call my name
Call my name
Call my name
Call my name

[Verse 1]
Pocketful of honey and I'm ready to go
No, I ain't got no money, but I'm letting you know
That I'ma love you like a fool
Breathe you in till I hallucinate (Mmm)
Body make you silly, make you do what I want
Oh baby, I can make it pretty, I could string you along
But I'ma love you like a fool
Breathe you in till I hallucinate (Mmm)

[Pre-Chorus]
No, I couldn't live without your touch
No, I could never have too much
I'll breathe you in forever and ever
Hallucinate

[Chorus]
I hallucinate when you call my name
Got stars in my eyes
And they don't fade when you come my way
I'm losing my mi-mi-mi-mind, mi-mi-mi-mind
Mi-mi-mi-mind, mi-mi-mi-mind
I hallucinate when you call my name

[Verse 2]
Put you in my hall of fame, middle of the wall
Yeah, you're my one, my favourite, my ride or die, oh
Yeah, I'ma love you like a fool
Breathe you in till I hallucinate (Mmm)

[Pre-Chorus]
No, I couldn't live without your touch
No, I could never have too much
I'll breathe you in forever and ever
Hallucinate

[Chorus]
I hallucinate when you call my name
Got stars in my eyes
And they don't fade when you come my way
I'm losing my mi-mi-mi-mind, mi-mi-mi-mind
Mi-mi-mi-mind, mi-mi-mi-mind
I hallucinate when you call my name
Call my name
Call my name
I hallucinate when you call my name
Got stars in my eyes
And they don't fade when you come my way
I'm losing my mi-mi-mi-mind, mi-mi-mi-mind
Mi-mi-mi-mind, mi-mi-mi-mind
I hallucinate when you call my name",,0.7779,0.7779,0.5386,Energised
52,Home,['Vicetone'],0.149,0.71,224514,0.805,0.000257,4,0.0933,-5.992,1,0.032,123.986,4,0.312,"[Verse 1]
White lights, morning comes
You open up your eyes to a brighter sun
You're feeling life is perfect
Time flies, years pass
You tell yourself now that you're all alone
You're feeling like you're crazy

[Pre-Chrous]
Whenever you look back on your life
Spending your time there reflecting
It doesn't make sense you don't know why

[Chorus]
When all of the signs are out of place
Remember the path you chose and your mistakes
They lead you back to where you once called home
When all of the signs are out of place
Remember the path you chose and your mistakes
They lead you back to where you once called home

[Verse 2]
Blue skies, clarity
The vision of your mind is inspiring
You're feeling life is perfect
Time flies, years pass
You tell yourself now that you're all alone
You're feeling like you're crazy

[Chrous]
When all of the signs are out of place
Remember the path you chose and your mistakes
They lead you back to where you once called home
When all of the signs are out of place
Remember the path you chose and your mistakes
They lead you back to where you once called home

[Bridge]
Whenever you look back on your life
Spending your time there reflecting
It doesn't make sense you don't know why

[Chorus]
When all of the signs are out of place
Remember the path you chose and your mistakes
They lead you back to where you once called home
When all of the signs are out of place
Remember the path you chose and your mistakes
They lead you back to where you once called home",,0.5719,0.5719,0.3234,Energised
53,Didn't Choose You,"['CALVIN', 'KVR']",0.0887,0.589,204428,0.56,0.0,2,0.0885,-7.148,0,0.0411,125.087,4,0.371,"[Verse 1]
Don't know where you got your magic
But I'm powerless to stop it now
Yeah it's stronger than a habit
And somehow I wanna stick around

[Pre-Chorus]
You're the morning, I'm a winter night
You seek me out when I was made to hide
But somehow we've created paradise
I know that we shouldn't work
But sometimes the tables turn

[Chorus]
I didn't choose you but my heart did
Two different pieces but we just fit
Always played it safe in love
But I'm all in if you are feeling this
Ooh I did, I did, I did
Ooh

[Chorus]
I didn't choose you but my heart did
Two different pieces but we just fit
Always played it safe in love
But I'm all in if you are feeling this
Ooh I did, I did, I did
Ooh

[Verse 2]
Like a shock into my system
Re-wrote everything I thought I knew
Now it's hard to keep my distance
'Cause I'm dying to get close to you

[Pre-Chorus]
You're the morning, I'm a winter night
You seek me out when I was made to hide
But somehow we've created paradise
I know that we shouldn't work
But sometimes the tables turn

[Chorus]
I didn't choose you but my heart did
Two different pieces but we just fit
Always played it safe in love
But I'm all in if you are feeling this
Ooh I did, I did, I did
Ooh

[Chorus]
I didn't choose you but my heart did
Two different pieces but we just fit
Always played it safe in love
But I'm all in if you are feeling this

[Chorus]
I didn't choose you but my heart did
Two different pieces but we just fit
Always played it safe in love
But I'm all in if you are feeling this",,0.9985,0.9985,0.391,Energised
54,The World We Left Behind (feat. KARRA),"['KSHMR', 'Karra']",0.0149,0.483,197228,0.82,1.76e-06,5,0.101,-7.586,0,0.052,101.036,4,0.275,"Bad Boy (with Young Thug) - Juice WRLD
Roaring 20s - Flo Milli
Girls Like Us - Zoe Wees
Masterpiece - DaBaby
De Una Vez - Selena Gomez
Connexion - ZAYN
34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix - Ariana Grande
Deal With It (feat. Kelis) - Ashnikko
Kingsten - Ballin
Grey - Why Don't We
Close To You - Dayglow
Line By Line - JP Saxe
this is how you fall in love - Jeremy Zucker
Chemtrails Over The Country Club - Lana Del Rey
He Said (feat. Miguel) - dvsn
Lie Lie Lie - Joshua Bassett
Goosebumps - Remix - Travis Scott
Your Love (9PM) - ATB
Never Gonna Forget (with Diplo feat. Elderbrook) - Black Coffee
Guard Up - Pooh Shiesty
OOPS - Spotify Singles - Gabriel Garzón-Montano
Bonafide (feat. Chiiild) - Emotional Oranges
ANTES QUE SALGA EL SOL - Natti Natasha
Don't Play - Anne-Marie
Excuses - Audrey Mika
Upgrade - Jessie Murph
Comeback. - Gallant
Split - Rich The Kid
Lonely - Sofía Valdés
MY HEAD :( )- Jack Kays
Waiting On A War - Foo Fighters
raw - LOONY
Trippin - Kara Marni
Easy - Pale Waves
Part of Me - Healy
Calls - Charlie Houston
WOMAN - Avenue Beat
Blame Game - Beach Bunny
ultraviolet.tragedies (with Terrell Hines) - X Ambassadors
long txts - Lubalin
WEGO - KBFR
Game Time - Funkmaster Flex
Is You Fuckin? - Yella Beezy
Doin My Dance (feat. Moneybagg Yo) - Fredo Bang
Messed Up - Asiahn
Villain - Wolf
Weekend Vibe - Jubël
The World We Left Behind (feat. KARRA) - KSHMR
Duke and the Cash - Baby Boys
Hate Myself - dodie
pink party - Isaac Dunbar
What You Need (feat THEY.) - Jae Stephens
Calla Tú - Danna Paola
How We Used To - Stephanie Poetri
IDFIATOK - Ameer Vann
Bandemic - Bizzy Banks
Twisted Tongues - AFI
hold somebody - guccihighwaters
Queen - G Flip
Hollow - Mills
Undivided - Tim McGraw
Sanctuary - Hiss Golden Messenger
Cuff Your Jeans - Claud
Your Life Your Time - Christian Leave
Listen!!! - Aly & AJ
Lose You Now - Lindsey Stirling
drinkup - pink roses
Walk Away - Duke & Jones
Edge Of The Dark - Emmit Fenn
Things Changed - The Sunshine State
Beautiful - Robin Thicke
HWAA - (G)I-DLE
NonChalant - Metro Marrs
In The Kitchen - Pote Baby
Hit This - Ebhoni
I Know I Been Changed (Music From The Motion Picture ""American Skin"") [feat. Gary Clark Jr.] - Keedron Bryant
wish you the best (feat. Jensen McRae) - Joy Oladokun
All That Lasts - Pablo Dylan
Minimum Wage - Blake Shelton
Breakups - Seaforth
Whatever Forever Is - Devin Dawson
Oidar - Hether
Dancing Alone - Kings Elliot
Raw Thoughts - Baby Queen
Skengman (feat. Stormzy) - Ghetts
Toothpaste - Wacotron
ULTIMA - Body Meat
STRENGTH BONUS - blackwinterwells
Fuck Being Sober - Annika Wells
Access - Major Murphy
The One That Got Away - Hunter Hayes
Unstoppable (Do It Again) - Angie Rose
Rose - Fruit Bats
alien jewelry - John The Blind
USMO - John-Robert
Still Not Dead - DREAMERS
Glasgow - You Me At Six
State of Wonder - inverness
dramatic - Cat & Calmell
We Need You - Titus Showers
I Will Overcome - Welshly Arms",,0.9801,0.9801,0.2946,Energised
55,Kids,"['Sondr', 'VIZE', 'Lilly Ahlberg']",0.00198,0.583,147725,0.922,0.000107,5,0.307,-4.476,1,0.0569,128.038,4,0.34,"[Intro]
Kids (That's all we are, that's all we are is)
All we are is kids

[Verse 1]
Want the highs and the lows
For as long as we live
Acting like we don't know
That all we are is
Shadows under the sun
On the edge of the cliff
Counting down 'til the jump
All we are is

[Pre-Chorus]
Kids looking for fun
Breathing our youth
In it with you, we're
Wild hearts lost on the run
Chasing our youth
In it with you, we're

[Chorus]
All we are is kids (That's all we are, that's all we are is)
All we are is kids (That's all we are, that's all we are is)
All we are is
All we are is kids

[Verse 2]
Want the highs and the lows
For as long as we live
Acting like we don't know
That all we are is

[Pre-Chorus]
Kids looking for fun
Breathing our youth
In it with you, we're
Wild hearts lost on the run
Chasing our youth
In it with you, we're
Under the sun (For now and always)
Looking for fun (For now and always)
We're on the run (For now and always)

[Chorus]
All we are is
All we are is kids (That's all we are, that's all we are is)
All we are is kids (That's all we are, that's all we are is)
All we are is
All we are is kids (That's all we are, that's all we are is)
All we are is kids (That's all we are, that's all we are is)
All we are is
All we are is kids",,0.8519,0.8519,0.357,Energised
56,La La Light,"['OLWIK', 'Willemijn May']",0.0074,0.72,178329,0.801,7.95e-06,9,0.725,-3.833,0,0.0501,125.003,4,0.818,,,,,0.818,Energised
57,Unstoppable,['The Him'],0.0226,0.688,173226,0.881,0.0117,8,0.43,-4.32,0,0.127,123.982,4,0.514,"[Pre-Chorus]
I’ve decided you and I are cool
Damn right, we’re like so unstoppable
We get a little high, we get a little low
Feels like when we’re together there’s nowhere we can’t go
‘Cause damn right, we’re like so unstoppable

[Chorus]
We get a little low
We get a little low
We get a little low
We get a little low
We get a little high
We get a little high
We get a little high
So unstoppable (Hey)
(Get a little, get a little)
(Get a little, get a little)

[Verse]
You’re my rebel without a cause
Stop my engine with no remorse
Ooh I love it, how we’re driving them mad
They treating us like killers
Escape across the roof
We’re lying in the danger
And yeah we know the truth
We’re not giving fucks and that’s how we gotta be
Just you and me, see ‘cause

[Pre-Chorus]
I’ve decided you and I are cool
Damn right, we’re like so unstoppable
We get a little high, we get a little low
Feels like when we’re together there’s nowhere we can’t go
‘Cause damn right, we’re like so unstoppable

[Chorus]
We get a little low
We get a little low
We get a little low
We get a little low
We get a little high
We get a little high
We get a little high
So unstoppable (Hey)
(Get a little, get a little)
(Get a little, get a little)

[Post-Chorus]
We get a little high, we get a little low
Feels like when we’re together there’s nowhere we can’t go
‘Cause damn right, we’re like so unstoppable
So unstoppable",,-0.9766,-0.9766,0.4945,Energised
58,L.A. Traffic,"['LittGloss', 'RoseeLu']",0.0191,0.631,175045,0.81,0.000301,7,0.434,-6.891,1,0.11,123.958,4,0.48,"[Intro]
(Down)
(Down)

[Verse 1]
Set the tone for you and me
There's no place I'd rather be
Like the smell of your cologne
So come on over, take control (Come on over, take control)

[Pre-Chorus 1]
The clothes you're wearing, uh, you got me staring
Pullin' me under, you're such a stunner
They say it won't last 'til you're bringin' me back
Everything's so fast (Everything's so fast)

[Chorus]
But now we're dancing slow, like L.A. traffic
I see you know all the classics
Go sing 'em out loud, loud, loud, ooh, loud, loud, loud
Break it down, down, down, ooh, down, down, down

[Post-Chorus]
Down (Down, down, down)
Down, down, down
Down (Do-down, do-down, down)
Down, down, down

[Verse 2]
Blocking out the time and place
I could dance with you for days
I can tell you feel the same
We're puttin' everyone to shame

[Pre-Chorus 2]
Let's groove tonight, get down, get low (Get down, get low)
The way you move (The way you move), so icy cold (Icy cold)
We never get tired (Tired), so follow my lead (Lead)
The club's on fire (Fire)

[Chorus]
But now we're dancing slow, like L.A. traffic
I see you know all the classics
Go sing 'em out loud, loud, loud, ooh, loud, loud, loud
Break it down, down, down, ooh, down, down, down

[Post-Chorus]
Down (Down, down, down)
Down, down, down
Down (Do-down, do-down, down)
Down, down, down

[Bridge]
Baby, shut off your brain
Let's go back in the game
[?] back the pain, pain, pain, pain
Baby, shut off your brain
Let's go back in the game
[?] back the pain, pain, pain, pain
Baby, shut off your brain
Let's go back in the game
[?] back the pain, pain, pain, pain
Baby, shut off your brain
Let's go back in the game
[?] back the pain, pain, pain, pain

[Outro]
(Down)
(Down)",,-0.9952,-0.9952,0.4601,Energised
59,All This Time - Timmy Trumpet Remix,"['Deorro', 'Timmy Trumpet']",0.0976,0.699,177718,0.709,0.000124,6,0.0852,-6.316,0,0.0889,149.975,4,0.426,"MEDUZA & Goodboys - Piece Of Your Heart
Avicii - Heaven
FISHER - Losing It
Calvin Harris & Rag'n'Bone Man - Giant
Jax Jones, Martin Solveig & Madison Beer - All Day And Night
ILLENIUM & Jon Bellion - Good Things Fall Apart (Tiësto's Big Room Remix)
Marshmello & CHVRCHES - Here With Me
LSD - Heaven Can Wait (The Aston Shuffle Remix)
David Guetta, Brooks & Loote - Better When You're Gone
ARTY - Save Me Tonight
Oliver Heldens & Shungudzo - Fire In My Soul
Tiësto, Jonas Blue & Rita Ora - Ritual
Martin Garrix - No Sleep feat. Bonn
Above & Beyond & Armin van Buuren - Show Me Love
Regard - Ride It
The Chainsmokers & ILLENIUM - Takeaway feat. Lennon Stella
Peggy Gou - Starry Night
Kygo & Whitney Houston - Higher Love
Arno Cost & Norman Doray - Travolta
Gryffin & ZOHARA - Remember
PNAU - Solid Gold feat. Kira Divine & Marques Toliver
Arlissa & Jonas Blue - Hearts Ain't Gonna Lie (Eden Prince Remix)
M-22 - White Lies
Jack Back - Survivor
RÜFÜS DU SOL - No Place
GATTÜSO & Liquid Todd - Easy Boy
Sigala & Becky Hill - Wish You Well
Skrillex, Boys Noize & Ty Dolla $ign - Midnight Hour
Martin Garrix & Matisse & Sadko - Mistaken feat. Alex Aris
Redfield - Don't Worry (Axwell Cut)
Tiësto - Grapevine
Knife Party - Death & Desire feat. Harrison
Galantis - Holy Water
Max Styler - Let Me Take You There feat. Laura White
R3HAB & A Touch Of Class - All Around The World (La La La)
Jess Glynne & Jax Jones - One Touch
Adam Beyer & Bart Skils - Your Mind
DJ Snake - Magenta Riddim
Kaskade & Meghan Trainor - With You (LöKii Remix)
Wilkinson & Karen Harding - All For You
Alesso & SUMR CAMP - In The Middle
Rat City & Isak Heim - Kind of Love
Kygo & Rita Ora - Carry On (Nicky Romero Remix)
Diplo - Hold You Tight
FISHER - You Little Beauty
Becky Hill & Weiss (UK) - I Could Get Used To This
Gorgon City & MK - There For You
Laidback Luke & Keanu Silva - Oh Yes (Rockin' With The Best)
Axwell - Nobody Else
SACHI - Sparking My Fire feat. ROE
Dom Dolla - Take It
Jack Wins & Amy Grace - Forever Young
CamelPhat, Cristoph - Breathe feat. Jem Cooke
NOTD, Felix Jaehn & Captain Cuts - So Close feat. Georgia Ku
Audien & ARTY - Never Letting Go
SLATIN - Apple Juice feat. Carla Monroe (MOTi Remix)
Nicky Romero, Stadiumx & Sam Martin - Love You Forever
KREAM & Eden Prince - Ain't Thinkin Bout You feat. Louisa
Joel Corry - Sorry
Hardwell & Mike Williams - I'm Not Sorry
Kygo - Think About You (Galantis Remix) feat. Valerie Broussard
Dynoro & Ina Wroldsen - Obsessed
a : Kody - I Feel It
Avicii - SOS (Laidback Luke Tribute Remix) feat. Aloe Blacc
Cheat Codes & Daniel Blume - Who's Got Your Love
Maxim Lany - Renaissance
Jack Back - Grenade
Don Diablo & Jessie J - Brave
Raven & Kreyn - Sing For You
Black Caviar - El Camino
Armin van Buuren & Avian Grays - Something Real feat. Jordan Shaw
Andrew Bayer - Open End Resource (In My Next Life Mix) feat. Alison May
EDX - Stay
Calvin Harris - I'm Not Alone (CamelPhat Remix)
Zara Larsson - All the Time (Don Diablo Remix)
Moguai & Luciana - Faith
OFFAIAH - Push Pull
Oliver Heldens & Lenno - This Groove (Codeko Remix)
Solardo & Eli Brown - XTC
Yves V - We Got That Cool feat. Afrojack & Icona Pop
David Guetta & Martin Solveig - Thing For You
Stafford Brothers - KNOCK
Kaskade, BROHUG & Mr. Tape - Fun feat. Madge
Bakermat - Baianá
Mike Williams - I Got You
Zeds Dead & Delta Heavy - Lift You Up
MOTi - Friday feat. JGUAR
Timmy Trumpet - Therapy feat. Charlott Boss
Krystal Klear - Euphoric Dreams
JOYRYDE - IM GONE
RÜFÜS DU SOL - Treat You Better (Purple Disco Machine Remix)
Paul Kalkbrenner - No Goodbye
Avicii - Tough Love (Tiësto Remix) feat. Agnes & Vargas & Lagola
Duke Dumont - Red Light Green Light feat. Shaun Ross
Anti Up - Hey Pablo feat. Chris Lake & Chris Lorenzo
DallasK, Nicky Romero & XYLØ - Sometimes
Nic Fanciulli - Miracle (Body Rock)
Deorro - All This Time
Dombresky - Soul Sacrifice
Elderbrook & Rudimental - Something About You",,0.9973,0.9973,0.4459,Energised
60,Where You Wanna Be,"['R3HAB', 'Elena Temnikova']",0.329,0.766,158710,0.698,0.0,3,0.0835,-7.549,0,0.228,123.926,4,0.204,"[Verse 1]
If you had one chance
Where'd you wanna go?
If you could name a place
Here to Tokyo
Would you go alone, would you come with me?
Where you wanna be?

[Pre-Chorus]
If you had one wish
What would you ask for?
Are you ready to open a new door?
Making memories, would you share with me?
Where you wanna be?

[Chorus]
It’s not too late to leave this town
It's all ahead, don't turn around
If we can feed this hunger now
Where you wanna be?

[Post-Chorus]
It’s not too late to leave this town
It's all ahead, don't turn around
If we can feed this hunger now
Where you wanna be?

[Verse 2]
If you had one wish
What would you ask for?
Would you be the star, everyone adores?
Would you say hello, would you share with me?
Where you wanna be?

[Pre-Chorus]
If you had one wish
What would you ask for?
Are you ready to open a new door?
Making memories, would you share with me?
Where you wanna be?

[Chorus]
It's not too late to leave this town
It's all ahead, don't turn around
If we can feed this hunger now
Where you wanna be?

[Outro]
It's not too late to leave this town
It's all ahead, don’t turn around
If we can feed this hunger now
Where you wanna be?",,0.9092,0.9092,0.2222,Energised
